Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
29-07-2023,Mobile Wallet,Transportation,vehicle insurance premium,221.17,Expense,fa710d16-a749-484b-b88b-fd30eb89a322
29-07-2023,UPI,Side Hustle,pet grooming service payment,585.64,Income,066acb5d-e567-497a-af65-225c81a8ce77
29-07-2023,Debit Card,Pension,widow pension support,32140.04,Income,75c6373f-01f9-47d2-b66f-93f1ee3ab94c
29-07-2023,Net Banking,Stocks,stock split adjustment,4002.29,Income,af9e4bb2-737a-4465-bf0c-9bb5b1838e7a
30-07-2023,Credit Card,Miscellaneous,phone screen repair,3146.22,Expense,73e56460-92a7-4c62-bd10-27e56ffedb72
30-07-2023,Mobile Wallet,Care Essentials,baby soap,231.71,Expense,f0d682a7-6ca6-46f8-8468-20ebc0b9e016
30-07-2023,UPI,Side Hustle,home veggies sold,3270.02,Income,bcdcf88f-d822-447c-b8c7-32dc3d5ffe7e
30-07-2023,Cash,Healthcare,hot water bag,1441.9,Expense,124da4ea-eeca-4497-8530-924516eb8fa0
30-07-2023,Net Banking,Rent,security deposit received,19446.81,Income,8723d5f5-89fb-4ee6-8400-142b8491da39
30-07-2023,UPI,Transportation,engine oil change,2137.08,Expense,16df35a8-c99e-4cdb-9b09-dbcb673745cc
30-07-2023,Net Banking,Stocks,nasdaq share profit,2637.58,Income,2441322b-28e8-4f27-9174-330f8edc8a3c
31-07-2023,Mobile Wallet,Transportation,bus,1133.52,Expense,5419b23f-caaf-4d11-ba9d-9a5da132bb75
31-07-2023,UPI,Groceries,chips,381.71,Expense,6674dfaa-6d5c-45fd-91cc-ce30fce72fc4
01-08-2023,Net Banking,Rent,lease amount,11521.29,Expense,6b764384-2afa-42ac-bbb7-5e4f6a6d6a26
01-08-2023,Net Banking,Rent,rent received in cash,19309.58,Income,dbd13f3b-df20-4a2d-8a49-59d720f518d8
01-08-2023,Mobile Wallet,Groceries,kitchen items,618.75,Expense,904ebdbe-bdf9-4b82-a930-72001897d6db
01-08-2023,UPI,Transportation,uber cab,417.85,Expense,c44bf452-0172-409d-a09e-c8386be88c12
01-08-2023,Debit Card,Utilities,fan installation,1616.87,Expense,0cf3cfda-0a21-4a0f-aef0-6d20f2b50d0b
01-08-2023,UPI,Enrichment,abacus class,1052.68,Expense,85b14873-ba09-48a0-b927-c2953a2da614
01-08-2023,Net Banking,Financial Dues,demat account fee,9512.96,Expense,ba4ce4de-babc-4ad1-9bfd-768952730336
01-08-2023,Cheque,Salary,employee referral bonus,54608.52,Income,6ef5555a-e104-471b-84f7-8bf38fc8c18a
01-08-2023,UPI,Pension,pension credited,28941.34,Income,12d15018-5df3-472a-9e65-696f44eb92d6
01-08-2023,Net Banking,Stocks,intraday trading profit,11070.04,Income,ec1835a9-a7a4-4ae0-9866-35c1107f7bf7
02-08-2023,Credit Card,Utilities,bed purchase,2124.05,Expense,e8433e48-1dec-4bea-80ab-50e69932b91f
02-08-2023,Credit Card,Miscellaneous,repair charges for broken spectacles,4417.15,Expense,083ba9c2-e38a-44ef-b529-0cbd3fa57d68
02-08-2023,Net Banking,Financial Dues,business loan emi,13375.79,Expense,39f34ce1-26b0-4db7-857d-c9fc66184e32
02-08-2023,Net Banking,Education,school picnic fees,5736.95,Expense,081ff269-8364-4e5f-891b-f2493026524c
02-08-2023,Mobile Wallet,Healthcare,bandage and crepe,1931.45,Expense,ca18500f-ec87-42b9-af2e-b2b08fc18c9f
02-08-2023,Net Banking,Rent,rent advance payment,14346.71,Expense,1d4386bf-846e-458d-ab06-5c0c13073fdf
02-08-2023,Cash,Transportation,petrol,356.42,Expense,353ccd7c-39f0-4677-ae92-70f273ee1548
03-08-2023,Net Banking,Financial Dues,wire transfer fee,2020.53,Expense,65edca97-df7b-43f9-950f-0b332d2e817e
03-08-2023,Net Banking,Rent,lease amount,22969.46,Expense,6a6f6ddb-b20b-478d-8889-09d1fbb0ad37
03-08-2023,Cash,Transportation,uber cab,110.44,Expense,08d7ebe6-0c5c-4fd5-ba23-d4ffaa69ed93
03-08-2023,Net Banking,Utilities,ac servicing,2223.63,Expense,8c5b7bdd-113d-4a51-ba45-319abe01bc8a
03-08-2023,UPI,Communication,sim card replacement,424.07,Expense,e86036b4-074b-4c07-9352-a22f26086795
03-08-2023,Debit Card,Education,college fees,5474.72,Expense,122ac035-0932-41ff-8c5b-3fd0b87289fa
04-08-2023,Mobile Wallet,Rewards,cheap exchange offer,164.06,Income,3f1f363d-6240-4a33-a815-0645ce09e780
04-08-2023,Debit Card,Healthcare,aarti scan reports,3346.36,Expense,a706e194-c6ff-43aa-978a-cbd3c168693a
04-08-2023,Net Banking,Financial Dues,credit card annual fee,6243.4,Expense,690cbd22-a3b6-4fb4-983b-5e64e50616d6
04-08-2023,Debit Card,Miscellaneous,cash prize from competition,1452.82,Income,0029f888-3b4c-4aef-bac6-13b30cd76c32
04-08-2023,UPI,Domestic Help,car cleaner fee,6719.71,Expense,b22d7519-6d15-45a1-a64b-317fff789685
04-08-2023,Net Banking,Rent,rent advance payment,26850.26,Expense,c407c273-4869-43c2-80c7-3a018b414a6a
04-08-2023,UPI,Utilities,dilli jal board bill,626.57,Expense,d5024b77-630a-4459-8fee-1ec460cde882
04-08-2023,Cash,Transportation,bus tickets,675.91,Expense,9748fffc-efb3-40d5-8d28-3c70250782da
04-08-2023,Mobile Wallet,Groceries,aluminium foil,278.41,Expense,a50e5b83-0f46-40d1-a7cf-7a524b29de63
04-08-2023,Net Banking,Education,book fair purchase,3982.22,Expense,9d3c5ffa-4071-4f19-8eeb-dc6942f75f27
05-08-2023,UPI,Gifts,grahpravesh shagun,3210.73,Income,cbe44198-3c94-4f98-8157-5289bcd84da3
05-08-2023,Debit Card,Miscellaneous,lost wallet replacement,3923.52,Expense,fa9c8e57-d0b9-4bb6-be0e-bc262bc122e2
05-08-2023,Net Banking,Financial Dues,bank overdraft fee,9814.28,Expense,5405e1d3-9792-4a2c-8c79-73ef83bc5dbb
05-08-2023,UPI,Domestic Help,garbage woman fee,2476.37,Expense,e25e3c3a-afdd-4893-89c3-039d6436903b
05-08-2023,Credit Card,Education,sketch pens,2076.04,Expense,54c2d6e3-b1ee-405a-ad84-7797a4e8e6ae
05-08-2023,Credit Card,Utilities,mixer grinder,1181.71,Expense,dfc80547-9314-4d11-9a8c-6ba2d8be9edd
05-08-2023,Credit Card,Transportation,battery replacement,1932.63,Expense,983a357b-787a-4d5c-972e-866c2c356394
05-08-2023,Credit Card,Healthcare,cghs medicines,1419.4,Expense,dfc7f422-1ffe-4fb6-839a-2b6ea58ee651
05-08-2023,Net Banking,Rent,HRA deducted from salary,11443.78,Expense,aed27026-39a7-45e5-ac39-b02278576cbb
05-08-2023,Mobile Wallet,Communication,youtube premium,355.88,Expense,a374dc40-9902-45ca-bf18-09d0e3adff5e
06-08-2023,Net Banking,Financial Dues,mutual fund top-up,2145.22,Expense,8e5525d1-5dba-43fa-a1ed-9565bd2b1915
06-08-2023,Net Banking,Rent,monthly rent for PG,12658.97,Expense,ae5e7122-b8b6-4484-869c-051e69f4866c
06-08-2023,Cash,Groceries,cleaning supplies,370.32,Expense,dbb1cea2-6511-4df9-af4c-ec56493b9e98
06-08-2023,UPI,Healthcare,aarti scan reports,3477.65,Expense,be809abc-9791-4b13-9234-0a4a628e16e3
06-08-2023,Cash,Transportation,train,972.76,Expense,d38281c1-9d2f-451c-992d-6cd26c73034a
06-08-2023,Mobile Wallet,Rewards,first-time user bonus,703.95,Income,a2e5057c-7c97-46b3-a9f5-1407039a1605
07-08-2023,Cash,Transportation,car,459.34,Expense,09ac43cf-3ead-49d6-a8f1-ad2dc73c30c2
07-08-2023,Net Banking,Financial Dues,notary service fee,19287.1,Expense,b585a001-f6f2-4df0-b3ad-2a2c24356180
07-08-2023,Cash,Discretionary,saloon visit,629.95,Expense,643d587c-7042-4133-b4ec-351b220c743e
07-08-2023,Credit Card,Education,digital study materials,1566.64,Expense,6d2a6050-5790-43cc-9281-6942f46f3f0b
07-08-2023,UPI,Groceries,frozen veggies,558.49,Expense,f047b09b-deb7-4c0f-b30c-65b32d623850
07-08-2023,Credit Card,Utilities,curtains purchase,1575.9,Expense,fa647843-ed9d-47ec-bcf1-a5ca07e4c7b7
07-08-2023,Debit Card,Communication,wifi bill,1494.75,Expense,38639adf-e744-4380-815c-b20b6974aba0
08-08-2023,Cash,Groceries,oats,398.84,Expense,da3d40d8-2795-4646-b31e-6b7fddd49c5f
08-08-2023,UPI,Transportation,train ticket booking,655.99,Expense,7d298aba-f603-4859-99c3-67f2808180db
09-08-2023,UPI,Communication,dth recharge,343.68,Expense,af071461-35ea-42a9-ad10-1604e622150b
09-08-2023,Net Banking,Financial Dues,notary service fee,6791.98,Expense,a17d8e3a-6c93-4083-9f2e-2e9253c606cc
09-08-2023,UPI,Miscellaneous,donation to charity,7357.65,Expense,ece2ba27-830f-4ce2-a49d-26e5300fcc67
10-08-2023,Net Banking,Rent,HRA deducted from salary,14648.65,Expense,ccbb83a5-6f41-4ef2-a6d5-e4f97eaedc01
10-08-2023,Debit Card,Transportation,uber cab,2184.39,Expense,dee6191e-c6fd-4bd7-a047-0a6af6a84f18
11-08-2023,UPI,Discretionary,midnight snack delivery,2297.82,Expense,83e489bb-2c65-4aed-991e-bfcfc3924b6d
11-08-2023,Credit Card,Enrichment,web development course,2313.51,Expense,37034e55-d15b-421c-a71b-03d0c7ad6117
12-08-2023,Debit Card,Transportation,rapido bike ride,756.58,Expense,e68298b0-69a5-47b5-8a0a-523725173845
13-08-2023,Credit Card,Transportation,bike,590.79,Expense,9f57521c-dead-42c6-b503-4b2db3909ab4
14-08-2023,Cash,Transportation,petrol,263.63,Expense,9fba4d73-08ea-4108-83f5-fc3add93d3a4
15-08-2023,Cash,Groceries,bread,257.26,Expense,42800df4-544e-4d6e-bbec-637bcb93f659
15-08-2023,UPI,Transportation,ola cab ride,2136.85,Expense,b950dc7c-521f-4e87-a1a2-a31b2d683201
15-08-2023,UPI,Enrichment,music class fees,729.69,Expense,662046c0-0f75-448f-9719-538f4a89053c
16-08-2023,Cash,Groceries,yogurt,808.12,Expense,1603a28f-a1ec-4ba3-a8d1-99bd30d3c7ae
16-08-2023,Mobile Wallet,Transportation,diesel,541.87,Expense,766ad90b-5977-4403-82c4-f41be81017cf
17-08-2023,Debit Card,Miscellaneous,passport renewal fee,2323.57,Expense,5ca1485f-8877-4bc1-9726-7dc6e5f945d5
17-08-2023,UPI,Transportation,speeding fine,787.55,Expense,dcddbc24-c952-4a14-b1b0-49d0e22af9d9
18-08-2023,Credit Card,Transportation,uber cab,1133.31,Expense,c55767e7-6ac5-4dcc-9ae8-799096947211
19-08-2023,Mobile Wallet,Rewards,dining loyalty points credited,402.76,Income,cfab2fcb-ffeb-4c44-b147-bf96d1bb353a
19-08-2023,Mobile Wallet,Transportation,shared cab,1840.57,Expense,faf12d28-f5d4-412b-bb2a-3cbb60694776
21-08-2023,Cash,Groceries,aluminium foil,333.97,Expense,0ddffec6-944d-467b-92af-38de230fb146
21-08-2023,UPI,Transportation,cng refill,1193.13,Expense,2bff1333-3251-46b0-b587-2ca61bb3dcf0
24-08-2023,Cash,Groceries,dal,101.61,Expense,1f464c79-4a4f-4256-8e40-a292b6e63756
24-08-2023,Cash,Transportation,taxi,15.38,Expense,33a6f7ef-b796-447b-b6d8-5540a4bb795e
24-08-2023,Debit Card,Discretionary,new movie cd,2247.19,Expense,3dd99968-7657-48a1-be38-f96ef46705dc
24-08-2023,UPI,Miscellaneous,mosque donation,204.35,Expense,a21f0241-a718-440a-8ce5-a1e043221bd8
25-08-2023,Mobile Wallet,Enrichment,pilates training,685.96,Expense,3baf1252-0000-4960-b598-a00cbd01a56b
25-08-2023,Cash,Groceries,curd,300.31,Expense,a75a7458-5f2c-4c14-887b-1ba6d3889cb0
25-08-2023,Debit Card,Transportation,bus tickets,1962.04,Expense,e18256d8-4bfc-4a7c-a6c2-120e17f69e2b
25-08-2023,Net Banking,Stocks,intraday trading profit,14859.86,Income,78489db0-a749-430a-9ad1-d136bfd78ff0
26-08-2023,Debit Card,Pension,widow pension support,44897.78,Income,26a46ea4-cbd9-4a63-bdcc-c394e4e3f224
26-08-2023,Credit Card,Healthcare,band-aids,1988.07,Expense,3a5399ef-6bed-4c12-a9ba-97311b3fe3f3
26-08-2023,Net Banking,Rent,advance rent received,11902.74,Income,4628c2e3-e62e-40db-af59-019e0056b7a7
26-08-2023,Credit Card,Groceries,handwash refill,652.19,Expense,493f7476-bb71-4acb-a5cb-a18482fdec6b
27-08-2023,Mobile Wallet,Discretionary,concert tickets,930.04,Expense,986fab9b-06fe-4c42-9e72-4a39c74f054c
27-08-2023,UPI,Groceries,bigbasket order,497.62,Expense,c34827b8-25d2-4f81-81c2-efdb3f94e828
27-08-2023,Cash,Healthcare,nutritionist consultation,713.22,Expense,131bc246-ebc4-4cfd-b041-be0e3a06dcf6
27-08-2023,Debit Card,Transportation,rickshaw,1044.4,Expense,fe5b9282-1c25-4d73-9484-0aabd764ba52
28-08-2023,Debit Card,Salary,salary advance repayment,45813.43,Income,091f9133-bf0d-4452-9304-266b68eb7dc7
28-08-2023,UPI,Side Hustle,online marketplace sale,1745.26,Income,9c147f7d-f587-4753-ab89-2090b84a636a
28-08-2023,Credit Card,Groceries,oats,715.45,Expense,42e42233-3c08-4be6-9f70-076a6a695242
28-08-2023,Credit Card,Transportation,ev charging,2038.89,Expense,f1bb1f54-3300-451b-8515-85da3c85fbfd
28-08-2023,UPI,Pension,widow pension support,48546.05,Income,f3758d46-f154-45f3-a1d4-bd57d1421b8c
29-08-2023,UPI,Enrichment,zumba class fees,1111.75,Expense,d8bfc965-eb4d-463a-b621-b511812bbc23
29-08-2023,Mobile Wallet,Transportation,ev charging,1142.92,Expense,2b3ade1f-92d4-4f3e-884c-5f2cd069a578
29-08-2023,Mobile Wallet,Groceries,pickles,597.48,Expense,5c7031b4-c957-4ca9-a791-7c71f6ab61f2
29-08-2023,Net Banking,Rent,security deposit received,14961.61,Income,af866c3c-b1cb-48fd-a410-9e337189cc00
30-08-2023,Net Banking,Rent,rent received from tenant,17172.44,Income,0ec244ff-eead-4807-9d42-7cc4bec88fb3
30-08-2023,Debit Card,Groceries,mop and broom,613.38,Expense,e7199c56-affe-4da6-a2c8-0536b35e4bc4
30-08-2023,Bank Transfer,Salary,incentive payout,90588.57,Income,cc1d95fc-2095-43bc-876b-5aa5b4583423
30-08-2023,UPI,Side Hustle,freelance design project,984.11,Income,bcb11ea0-a705-41bb-b9f7-4c014b80466d
30-08-2023,UPI,Pension,pension credited,25170.07,Income,e2745df9-cab7-443f-9369-1ab36701b0cf
30-08-2023,Debit Card,Stocks,intraday trading profit,1340.77,Income,239b2932-6afe-4f21-ace9-524ff7f6569b
31-08-2023,Mobile Wallet,Groceries,baking stuff,337.63,Expense,6a6c89de-891b-416b-a526-6c4a5d5037c6
31-08-2023,Debit Card,Transportation,tyre replacement,1326.63,Expense,a2ab2801-658b-4b2f-b474-f39a6ca9d53e
31-08-2023,Mobile Wallet,Care Essentials,baby wipes,286.7,Expense,3c5caec9-ae9d-434a-b43f-0ecd11d45191
31-08-2023,Cash,Miscellaneous,compensation for delayed flight,801.25,Income,be664f19-7977-4262-8479-fbb5ac1cad13
01-09-2023,Net Banking,Stocks,shiba inu token sale,19740.85,Income,a9e62902-5e15-45ac-b0c2-1fe789a0a0a8
01-09-2023,Credit Card,Pension,pension credited,46841.53,Income,df806207-eba8-48e8-9984-a198b922bf47
01-09-2023,Debit Card,Salary,consultation fee received,46789.03,Income,fde18261-0b8a-4639-bb23-c830d27a397d
01-09-2023,UPI,Domestic Help,plumber fee,3561.63,Expense,1dd0707e-7fb7-4656-a52f-0cede08a1cc7
01-09-2023,Debit Card,Education,rulers,2910.08,Expense,7a99c019-8a42-465d-82bf-eb0afd1a712c
01-09-2023,Net Banking,Rent,advance rent received,15984.11,Income,1be76d7f-fe23-4ab9-8d56-54e6d0df6e22
01-09-2023,Cash,Transportation,tyre replacement,580.76,Expense,db9932a9-8a61-40ec-9f32-1314cba5e201
01-09-2023,UPI,Groceries,popcorn,819.39,Expense,04370521-6698-47a3-86b1-6a4d2c0246fd
01-09-2023,Net Banking,Rent,rent paid for apartment,13540.58,Expense,5a8e8a38-1c6c-4577-87a9-1fad9baebb31
01-09-2023,Credit Card,Utilities,geyser repair,3546.13,Expense,eaff6954-2c33-4863-8e48-c5bdaaebd36f
02-09-2023,Net Banking,Financial Dues,insurance premium,17520.77,Expense,4b777a71-a05a-430b-aeed-0161774c5579
02-09-2023,Net Banking,Interest,savings account interest,36113.65,Income,7c2d5a35-034a-42b3-aaa1-942230e2e4ea
02-09-2023,Cash,Miscellaneous,car towing charges,845.5,Expense,1c100977-c129-4a39-b841-b037986216be
02-09-2023,UPI,Domestic Help,cook fee,2783.36,Expense,36534f99-1935-4425-a1d0-638194666d79
02-09-2023,Net Banking,Education,practical notebook,2480.65,Expense,0b3afd56-9b23-4dbc-b283-1c83c8c595d1
02-09-2023,UPI,Communication,zee5 subscription,337.45,Expense,51c4ae89-c000-4d22-a994-64578ec24aa1
02-09-2023,Debit Card,Utilities,plumber fee,1194.37,Expense,cca47206-fd5a-4ff2-9300-9c41c1624187
02-09-2023,Debit Card,Healthcare,doctor consultation fee,3534.18,Expense,8d35b1b9-e427-4731-b1c1-1708b4391619
02-09-2023,UPI,Groceries,curd,162.75,Expense,1b507f92-116b-4af0-b468-91ade1d559ea
03-09-2023,Net Banking,Rent,maintenance charges,13259.87,Expense,6eb4de99-bd01-41d6-91df-47a4286a410a
03-09-2023,Credit Card,Transportation,toll charges,2797.22,Expense,a2a23a94-40a2-40d7-a9c4-49461527dc31
03-09-2023,UPI,Utilities,fan replacement,1024.82,Expense,46b7332d-e93c-424c-a3e0-0cf3a3a92daa
03-09-2023,Debit Card,Communication,remote control purchase,1250.56,Expense,4697d0c4-8f9f-474c-9eec-6a48d2446492
03-09-2023,Debit Card,Education,library membership,2332.95,Expense,eb08e9cb-2e62-480d-9780-0f284356f766
03-09-2023,UPI,Domestic Help,gardener fee,4122.09,Expense,40ed51af-1ff2-4708-9ca5-2f6cc66cb2c0
03-09-2023,Net Banking,Financial Dues,orphanage donation,5550.91,Expense,9a7f5897-a629-4f1b-9c9c-293915e55bbb
04-09-2023,UPI,Domestic Help,car cleaner fee,2646.01,Expense,7f7a992e-8642-4edd-910c-03858a8ec712
04-09-2023,Credit Card,Utilities,pest control charges,833.36,Expense,91598671-c582-464f-a1c2-559de4a6d0c5
04-09-2023,Debit Card,Transportation,train,1292.34,Expense,a69a5e30-5f0e-4a5a-88b4-4cfb9efae17e
04-09-2023,Net Banking,Rent,rent advance payment,15335.25,Expense,33e3c7e2-cb20-4bfd-9859-afcae6d969f8
05-09-2023,Net Banking,Rent,lease amount,15503.0,Expense,c86c2fe5-9834-4871-a0f7-9f6f2dcdbf7d
05-09-2023,Cash,Groceries,frozen veggies,631.55,Expense,641c673b-e969-43aa-b9b9-ce93fafb9453
05-09-2023,Mobile Wallet,Transportation,local train,423.33,Expense,0660200e-4683-450d-9028-4fb9286ab311
05-09-2023,Net Banking,Utilities,washing machine repair,3229.21,Expense,7183055d-026c-44ca-891b-5a081d128f41
05-09-2023,Credit Card,Communication,dth recharge,1295.44,Expense,93bdb8f7-af0e-4988-92ad-38efb305a47e
05-09-2023,Debit Card,Education,practical notebook,1536.53,Expense,49ac476b-a197-4221-879d-d4d08114458a
05-09-2023,Net Banking,Financial Dues,debt payment,14060.18,Expense,2de55411-2e14-4caa-a32e-f7a9a41044e1
05-09-2023,Net Banking,Interest,sukanya samriddhi account interest,35372.71,Income,082bd3b7-6347-45e9-9a1a-0d190fc0baaf
06-09-2023,Net Banking,Financial Dues,ngo contribution,4301.22,Expense,decb4ed8-07ad-46db-adcf-0a0e19789b9a
06-09-2023,UPI,Care Essentials,pumic stone,465.25,Expense,8308cf23-31ed-410e-ae5a-4a7bf0166731
06-09-2023,Mobile Wallet,Communication,wireless earbuds,709.9,Expense,66b31319-7232-4a6a-8c30-fc5283393927
06-09-2023,Credit Card,Transportation,shared cab,815.82,Expense,e85707bc-78df-4c94-838f-d00c72803f19
06-09-2023,Debit Card,Groceries,amul butter,942.41,Expense,a9c9401a-8081-491b-b1b6-ca9de1d4c56e
07-09-2023,Cash,Groceries,flour mill,263.13,Expense,56ff46c7-ed08-4c5f-bc23-8c41ed00a778
07-09-2023,Mobile Wallet,Transportation,suburban train,251.65,Expense,d35229aa-e92d-476a-a83b-a5209f323e3c
07-09-2023,Debit Card,Utilities,mixer grinder,1138.12,Expense,0282227d-0376-4a03-b770-d1add840b5bf
08-09-2023,Mobile Wallet,Transportation,taxi,742.23,Expense,fa619b73-c37c-4317-82da-e7f7fab53279
08-09-2023,Credit Card,Communication,landline bill,1059.93,Expense,d9bfd139-5ab3-4f47-982c-f57c1787050c
08-09-2023,Mobile Wallet,Enrichment,music class fees,1865.89,Expense,dcae714f-31c2-41cc-ae99-61e0f1cb5f32
08-09-2023,UPI,Domestic Help,car cleaner fee,2144.6,Expense,b1b4180b-61b0-43b9-8628-08826a3abe13
08-09-2023,Credit Card,Miscellaneous,furniture shifting fee,2483.52,Expense,bf579ad0-c6f8-4634-8a30-d1ac56a3d9c3
09-09-2023,UPI,Domestic Help,driver salary,2959.11,Expense,55da1a18-7159-4ec2-8959-7de1bbfa0fe1
09-09-2023,Net Banking,Education,book fair purchase,3320.8,Expense,c03ae8e0-5612-44cd-9f0f-4bf89cca1e6e
09-09-2023,Debit Card,Utilities,refrigerator repair,1585.48,Expense,2029b2d5-ee9f-4d9b-b186-8e1de3e892e2
09-09-2023,Cash,Transportation,bike servicing,1309.92,Expense,dafedf7e-c334-4496-86fd-3288d5e223df
09-09-2023,Credit Card,Groceries,chocolate,525.31,Expense,ef708214-aed7-4d9a-a544-6b3fe9787eae
10-09-2023,Cash,Groceries,ice cream,242.88,Expense,86c43a31-7c97-410c-8372-c154124d5e11
10-09-2023,Credit Card,Utilities,water bill,2021.45,Expense,6e7b3ae7-e3a0-4a23-a600-04ea17f15529
11-09-2023,Mobile Wallet,Groceries,buttermilk,315.98,Expense,4a7237d2-b3ee-472d-b34b-6aa8bdbea7f7
11-09-2023,Cash,Care Essentials,chew toys,193.09,Expense,f06f3406-da75-4ac8-861a-fd8c426312dd
12-09-2023,Cash,Groceries,sweets,131.53,Expense,1200d8ab-da9f-4c8b-b7fa-337bf6d3a77d
12-09-2023,Debit Card,Transportation,petrol,2597.17,Expense,c66a4625-8839-4ef5-9692-0431adb37490
12-09-2023,Mobile Wallet,Enrichment,pilates training,596.25,Expense,15801b6f-df29-47de-a8f4-8eb888c29c8d
12-09-2023,UPI,Gifts,rakhi gift cash,825.1,Income,b2a71936-2b75-4ad2-9da1-c2770c6c076e
13-09-2023,UPI,Transportation,suburban train,160.06,Expense,6810f09e-4e3b-4c5c-a125-4a4c09bd1552
14-09-2023,Cash,Transportation,engine oil change,879.96,Expense,42f03478-efda-44f2-b5dc-5b26dd29313c
15-09-2023,Mobile Wallet,Groceries,tissue rolls,164.0,Expense,ff5708a0-8db4-401c-9dbd-64077621971f
16-09-2023,Cash,Groceries,sweets,328.28,Expense,bf842f3c-bb0f-43cc-a64c-5d6169a821f3
16-09-2023,Debit Card,Healthcare,chiropractor fee,939.98,Expense,e2f4759d-6773-46e8-841c-1f9a541f150c
17-09-2023,Cash,Transportation,suburban train,1543.0,Expense,23a04d55-8417-4578-96c0-8f2700e594be
18-09-2023,Credit Card,Transportation,local train,1796.08,Expense,e749e8d1-11ee-4e04-a2cd-9381dfab96b4
21-09-2023,Mobile Wallet,Groceries,maida,626.26,Expense,5433592d-1ffa-4901-992c-698d82955967
21-09-2023,Credit Card,Transportation,rickshaw,626.35,Expense,4b6f7d9a-dc1e-4311-8fc4-dcc9720b7b6a
22-09-2023,UPI,Transportation,vehicle insurance premium,549.62,Expense,eb10623e-85b3-43f0-8327-20205b574344
22-09-2023,Credit Card,Enrichment,tuition fees,1775.29,Expense,c6955913-7b92-4f2c-9876-28ab3ee9cfd9
22-09-2023,Debit Card,Discretionary,board game purchase,3645.45,Expense,df42f8cf-ab11-4296-b142-c1581af4a74d
23-09-2023,Mobile Wallet,Groceries,chocolate,239.38,Expense,b52d3acf-5382-4125-9d92-7b0f0fbc8ddf
23-09-2023,Cash,Transportation,toll charges,608.57,Expense,71c1a3c2-3b02-4ab2-ae48-6871dc3a55c2
23-09-2023,Mobile Wallet,Care Essentials,baby shampoo,207.8,Expense,28f20627-6f2e-4055-8bf3-dc930ca184ad
24-09-2023,Mobile Wallet,Transportation,petrol,1209.37,Expense,9aff5c9a-d89d-4638-aa2e-6f0cc37856fe
24-09-2023,UPI,Healthcare,stomach pain meds,2257.2,Expense,e5fb21c0-b935-47d3-935d-1d2f9dd060a2
25-09-2023,Net Banking,Rent,rent received with maintenance charges included,13872.43,Income,ea0c6c7e-23dd-4c5c-8527-06283aea3dfe
25-09-2023,Cash,Groceries,mop and broom,276.58,Expense,2100efec-54ab-4163-9a2c-d684a16115f2
26-09-2023,Credit Card,Transportation,train,1569.82,Expense,84df8b0f-f24d-4561-bf54-66d06f6141b7
26-09-2023,Credit Card,Enrichment,career guidance seminar,535.17,Expense,214c9415-8318-4e06-8978-d0a802792d81
26-09-2023,UPI,Side Hustle,event photography payment,3840.73,Income,0b4d2183-88f0-4961-a647-15e4afd5cf1f
26-09-2023,Net Banking,Stocks,brokerage refund,6975.33,Income,32f34a19-fcd5-42b9-b048-93e990cdc86a
27-09-2023,Net Banking,Rent,rent received in cash,17785.26,Income,78542e97-e0ac-47b5-ae8d-35a9dd49aaa5
27-09-2023,UPI,Transportation,suburban train,17.94,Expense,a9f338ff-e337-4a07-a955-2c425391368e
27-09-2023,UPI,Side Hustle,handmade craft sale,2596.77,Income,19ab15df-6c63-419e-bbb8-b6d9dae4e53b
27-09-2023,UPI,Gifts,grahpravesh shagun,1095.65,Income,04d6c5b8-fd94-4069-8e52-8eb4f15cb75a
28-09-2023,Credit Card,Transportation,engine oil change,875.7,Expense,4c146e14-394c-4ac3-a24b-87ec7047e85f
28-09-2023,Mobile Wallet,Care Essentials,pet food,342.9,Expense,ec086605-fc2e-4432-b326-6b64fbf456ae
28-09-2023,UPI,Groceries,eggs,566.13,Expense,e2c50f84-61b2-4503-a238-6be487b8e02b
29-09-2023,Net Banking,Stocks,share market,9520.95,Income,0e2e2dd2-8b3b-4aff-8768-1a334dc524d7
29-09-2023,Cash,Transportation,taxi,127.54,Expense,b32effde-e2f2-426f-ac17-1b661e044b11
29-09-2023,Mobile Wallet,Groceries,snacks,220.44,Expense,ebfc438f-9fb5-48ac-adfb-3428810ae0cf
29-09-2023,Net Banking,Rent,rent received with maintenance charges included,12447.58,Income,07ce7526-4238-45d5-be6f-65787c0b755d
30-09-2023,Net Banking,Rent,advance rent received,11302.82,Income,f652bc4a-8004-4b67-8b8a-0ea7302c6d5f
30-09-2023,Cash,Groceries,chutney,551.68,Expense,dc03cc08-7623-47d5-8298-fe5f5dcbe398
30-09-2023,Debit Card,Transportation,suburban train,1500.99,Expense,8ebd3a36-6bec-47d8-a678-d3eb42103fc0
30-09-2023,Mobile Wallet,Care Essentials,kajal,325.02,Expense,f8c133d7-451a-475d-9a92-d58ec99097a8
30-09-2023,Net Banking,Salary,internship stipend,32185.2,Income,7a120689-d966-40c3-9fe1-fd93fc1379b0
30-09-2023,UPI,Side Hustle,homemade food order,1179.29,Income,c3cc15cc-fe4e-4c44-b24a-0400b50c2c9c
30-09-2023,Net Banking,Pension,veteran pension payment,24176.46,Income,f19cee8f-26d1-4b19-9d9b-73d6246a908a
