Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
15-11-2017,Credit Card,Utilities,Kirana,95,Expense,TXN1556
16-11-2017,Saving Bank account 1,Groceries,Milk,70,Expense,TXN1557
17-11-2017,Saving Bank account 1,Utilities,Kirana,80,Expense,TXN1558
17-11-2017,Saving Bank account 1,Groceries,Ice cream,105,Expense,TXN1559
17-11-2017,Saving Bank account 1,Groceries,flour mill,28,Expense,TXN1560
18-11-2017,Saving Bank account 1,Groceries,Milk,104,Expense,TXN1561
18-11-2017,Saving Bank account 1,Communication,Mahanagar Gas,147,Expense,TXN1563
18-11-2017,Saving Bank account 1,Groceries,Eggs,39,Expense,TXN1565
18-11-2017,Credit Card,Utilities,Kirana,242,Expense,TXN1564
19-11-2017,Credit Card,Discretionary,Movie,436,Expense,TXN1566
19-11-2017,Cash,Transportation,auto,30,Expense,TXN1567
19-11-2017,Cash,Transportation,Train,20,Expense,TXN1568
19-11-2017,Cash,Transportation,auto,30,Expense,TXN1569
19-11-2017,Saving Bank account 1,Groceries,snacks,20,Expense,TXN1570
20-11-2017,Saving Bank account 1,Groceries,Milk,70,Expense,TXN1571
23-11-2017,Cash,Groceries,Grocery,17,Expense,TXN1575
23-11-2017,Cash,Groceries,Bread,23,Expense,TXN1576
23-11-2017,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1573
23-11-2017,Cash,Groceries,flour mill,21,Expense,TXN1574
24-11-2017,Credit Card,Discretionary,Movie,314,Expense,TXN1577
25-11-2017,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1578
25-11-2017,Credit Card,Communication,Tata Sky,156,Expense,TXN1579
25-11-2017,Cash,Groceries,vegetables,10,Expense,TXN1580
25-11-2017,Cash,Discretionary,Laundry,90,Expense,TXN1581
26-11-2017,Saving Bank account 1,Healthcare,Hospital,400,Expense,TXN1583
26-11-2017,Cash,Transportation,auto,40,Expense,TXN1584
26-11-2017,Cash,Transportation,Train,10,Expense,TXN1582
26-11-2017,Credit Card,Healthcare,Medicine,159,Expense,TXN1585
26-11-2017,Cash,Transportation,auto,40,Expense,TXN1586
27-11-2017,Saving Bank account 1,Healthcare,Health,1000,Expense,TXN1588
27-11-2017,Cash,Transportation,auto,30,Expense,TXN1589
27-11-2017,Credit Card,Discretionary,Footwear,2699,Expense,TXN1591
27-11-2017,Cash,Transportation,Train,5,Expense,TXN1592
27-11-2017,Cash,Transportation,auto,30,Expense,TXN1593
28-11-2017,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1594
28-11-2017,Saving Bank account 1,Groceries,vegetables,140,Expense,TXN1595
28-11-2017,Credit Card,Utilities,Kirana,115,Expense,TXN1596
28-11-2017,Saving Bank account 1,Groceries,Bread,18,Expense,TXN1597
28-11-2017,Saving Bank account 1,Groceries,Eggs,42,Expense,TXN1598
28-11-2017,Saving Bank account 1,Groceries,Bread,90,Expense,TXN1599
30-11-2017,Credit Card,Healthcare,Health,22700,Expense,TXN1602
30-11-2017,Saving Bank account 1,Healthcare,Medicine,22,Expense,TXN1600
30-11-2017,Saving Bank account 1,Healthcare,Health,800,Expense,TXN1601
30-11-2017,Saving Bank account 1,Miscellaneous,Home,10000,Expense,TXN1604
30-11-2017,Cash,Healthcare,Pocket money,50,Expense,TXN1603
01-12-2017,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1607
01-12-2017,Saving Bank account 1,Groceries,Lunch,125,Expense,TXN1608
02-12-2017,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1610
02-12-2017,Saving Bank account 1,Groceries,Ice cream,35,Expense,TXN1611
03-12-2017,Cash,Discretionary,grooming,160,Expense,TXN1612
03-12-2017,Saving Bank account 1,Groceries,Lunch,290,Expense,TXN1614
03-12-2017,Cash,Groceries,snacks,30,Expense,TXN1615
04-12-2017,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1617
04-12-2017,Cash,Groceries,snacks,50,Expense,TXN1618
04-12-2017,Saving Bank account 1,Communication,Newspaper,110,Expense,TXN1616
04-12-2017,Saving Bank account 1,Groceries,fruits,120,Expense,TXN1622
04-12-2017,Credit Card,Utilities,Kirana,937,Expense,TXN1624
04-12-2017,Saving Bank account 1,Groceries,Bread,35,Expense,TXN1619
04-12-2017,Credit Card,Utilities,Kirana,990,Expense,TXN1623
05-12-2017,Saving Bank account 1,Communication,Tata Sky,100,Expense,TXN1625
05-12-2017,Saving Bank account 1,Communication,Edtech Course,2700,Expense,TXN1626
06-12-2017,Saving Bank account 1,Groceries,Lunch,125,Expense,TXN1627
07-12-2017,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1628
08-12-2017,Saving Bank account 1,Groceries,Dinner,408,Expense,TXN1629
09-12-2017,Cash,Groceries,Lunch,85,Expense,TXN1630
10-12-2017,Cash,Groceries,vegetables,90,Expense,TXN1631
10-12-2017,Cash,Groceries,fruits,310,Expense,TXN1632
10-12-2017,Saving Bank account 1,Groceries,Lunch,65,Expense,TXN1633
10-12-2017,Cash,Groceries,snacks,25,Expense,TXN1634
12-12-2017,Cash,Groceries,Lunch,80,Expense,TXN1635
12-12-2017,Credit Card,Groceries,snacks,100,Expense,TXN1636
12-12-2017,Cash,Groceries,Eggs,40,Expense,TXN1637
13-12-2017,Cash,Healthcare,Pocket money,20,Expense,TXN1639
13-12-2017,Cash,Discretionary,Laundry,98,Expense,TXN1640
13-12-2017,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1638
14-12-2017,Cash,Groceries,Grocery,145,Expense,TXN1642
15-12-2017,Cash,Groceries,Ice cream,15,Expense,TXN1643
16-12-2017,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1645
17-12-2017,Cash,Groceries,Tea,20,Expense,TXN1649
17-12-2017,Cash,Transportation,auto,15,Expense,TXN1646
17-12-2017,Cash,Transportation,Train,20,Expense,TXN1647
17-12-2017,Credit Card,Utilities,Kirana,878,Expense,TXN1650
17-12-2017,Cash,Transportation,auto,30,Expense,TXN1651
17-12-2017,Credit Card,Groceries,Dinner,505,Expense,TXN1652
17-12-2017,Cash,Transportation,auto,25,Expense,TXN1648
18-12-2017,Credit Card,Discretionary,Clothing,312,Expense,TXN1653
19-12-2017,Cash,Transportation,Train,10,Expense,TXN1655
19-12-2017,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1654
19-12-2017,Cash,Groceries,snacks,45,Expense,TXN1656
19-12-2017,Cash,Healthcare,Pocket money,500,Expense,TXN1657
20-12-2017,Cash,Groceries,Lunch,95,Expense,TXN1659
20-12-2017,Credit Card,Communication,Edtech Course,28400,Expense,TXN1660
21-12-2017,Saving Bank account 1,Groceries,snacks,15,Expense,TXN1661
21-12-2017,Cash,Groceries,Milk,70,Expense,TXN1662
21-12-2017,Cash,Groceries,Lunch,65,Expense,TXN1663
21-12-2017,Cash,Utilities,Kirana,118,Expense,TXN1664
22-12-2017,Saving Bank account 1,Groceries,Lunch,380,Expense,TXN1665
24-12-2017,Saving Bank account 1,Groceries,Milk,35,Expense,TXN1667
24-12-2017,Cash,Groceries,snacks,25,Expense,TXN1668
24-12-2017,Saving Bank account 1,Transportation,auto,30,Expense,TXN1670
24-12-2017,Cash,Utilities,Toiletries,100,Expense,TXN1671
25-12-2017,Cash,Transportation,auto,80,Expense,TXN1672
25-12-2017,Saving Bank account 1,Communication,Mobile Service Provider,181,Expense,TXN1673
25-12-2017,Credit Card,Communication,Tata Sky,156,Expense,TXN1674
26-12-2017,Credit Card,Communication,Newspaper,1749,Expense,TXN1675
27-12-2017,Cash,Groceries,Grocery,70,Expense,TXN1676
28-12-2017,Cash,Groceries,vegetables,10,Expense,TXN1677
29-12-2017,Saving Bank account 1,Communication,Mobile Service Provider,181,Expense,TXN1678
29-12-2017,Cash,Groceries,flour mill,5,Expense,TXN1679
29-12-2017,Cash,Utilities,Kirana,182,Expense,TXN1680
29-12-2017,Cash,Groceries,snacks,30,Expense,TXN1681
29-12-2017,Saving Bank account 1,Healthcare,misc,450,Expense,TXN1682
30-12-2017,Cash,Groceries,vegetables,25,Expense,TXN1683
31-12-2017,Cash,Groceries,Bread,30,Expense,TXN1686
01-01-2018,Cash,Groceries,Milk,69,Expense,TXN1689
01-01-2018,Credit Card,Utilities,gadgets,599,Expense,TXN1688
01-01-2018,Cash,Groceries,Ice cream,15,Expense,TXN1687
01-01-2018,Credit Card,Communication,Amazon Prime,482,Expense,TXN1690
01-01-2018,Saving Bank account 1,Miscellaneous,Home,30000,Expense,TXN1692
02-01-2018,Cash,Healthcare,Medicine,158,Expense,TXN1693
02-01-2018,Credit Card,Utilities,Kirana,1140,Expense,TXN1694
03-01-2018,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1695
03-01-2018,Saving Bank account 1,Groceries,Eggs,40,Expense,TXN1696
03-01-2018,Saving Bank account 1,Transportation,Bike,1000,Expense,TXN1697
03-01-2018,Credit Card,Groceries,Dinner,681,Expense,TXN1698
04-01-2018,Cash,Groceries,Lunch,70,Expense,TXN1701
04-01-2018,Cash,Utilities,Kirana,130,Expense,TXN1702
04-01-2018,Cash,Utilities,Kirana,270,Expense,TXN1703
04-01-2018,Saving Bank account 1,Education,Updation,50,Expense,TXN1700
06-01-2018,Saving Bank account 1,Utilities,Appliances,100,Expense,TXN1708
06-01-2018,Cash,Utilities,Kirana,38,Expense,TXN1706
06-01-2018,Cash,Groceries,Milk,69,Expense,TXN1709
06-01-2018,Cash,Groceries,curd,20,Expense,TXN1710
06-01-2018,Saving Bank account 1,Communication,Mahanagar Gas,810,Expense,TXN1707
07-01-2018,Cash,Transportation,Train,20,Expense,TXN1711
07-01-2018,Cash,Groceries,Tea,20,Expense,TXN1712
08-01-2018,Cash,Utilities,Kirana,165,Expense,TXN1713
08-01-2018,Saving Bank account 1,Groceries,flour mill,104,Expense,TXN1714
08-01-2018,Credit Card,Utilities,Hardware,1399,Expense,TXN1715
08-01-2018,Cash,Groceries,snacks,20,Expense,TXN1717
09-01-2018,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1718
09-01-2018,Cash,Groceries,Bread,34,Expense,TXN1719
10-01-2018,Saving Bank account 1,Groceries,Rajgira ladu,40,Expense,TXN1720
11-01-2018,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1721
11-01-2018,Saving Bank account 1,Groceries,Eggs,42,Expense,TXN1722
12-01-2018,Cash,Healthcare,Lab Tests,500,Expense,TXN1723
12-01-2018,Credit Card,Utilities,Kirana,226,Expense,TXN1724
13-01-2018,Saving Bank account 1,Discretionary,Laundry,80,Expense,TXN1725
13-01-2018,Cash,Healthcare,Medicine,740,Expense,TXN1726
14-01-2018,Cash,Transportation,auto,23,Expense,TXN1731
14-01-2018,Cash,Transportation,auto,20,Expense,TXN1729
14-01-2018,Credit Card,Utilities,Hardware,798,Expense,TXN1728
14-01-2018,Cash,Transportation,auto,15,Expense,TXN1733
14-01-2018,Cash,Transportation,Train,40,Expense,TXN1727
14-01-2018,Credit Card,Discretionary,Clothing,199,Expense,TXN1734
14-01-2018,Cash,Transportation,auto,25,Expense,TXN1730
14-01-2018,Cash,Transportation,auto,40,Expense,TXN1732
15-01-2018,Cash,Groceries,Grocery,38,Expense,TXN1737
15-01-2018,Credit Card,Groceries,Sweets,284,Expense,TXN1738
15-01-2018,Saving Bank account 1,Transportation,auto,266,Expense,TXN1735
15-01-2018,Cash,Transportation,Train,40,Expense,TXN1736
16-01-2018,Cash,Utilities,Kirana,165,Expense,TXN1739
16-01-2018,Credit Card,Discretionary,Leisure,298,Expense,TXN1740
16-01-2018,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1741
18-01-2018,Saving Bank account 1,Transportation,Bike,50000,Expense,TXN1742
18-01-2018,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1743
18-01-2018,Saving Bank account 1,Groceries,Eggs,42,Expense,TXN1744
18-01-2018,Credit Card,Groceries,Lunch,219,Expense,TXN1745
19-01-2018,Cash,Groceries,Bread,20,Expense,TXN1746
19-01-2018,Saving Bank account 1,Utilities,Kirana,53,Expense,TXN1747
19-01-2018,Saving Bank account 1,Groceries,Bread,17,Expense,TXN1748
19-01-2018,Cash,Utilities,Kirana,46,Expense,TXN1749
20-01-2018,Credit Card,Communication,Tata Sky,179,Expense,TXN1750
20-01-2018,Saving Bank account 1,Groceries,Bread,45,Expense,TXN1751
20-01-2018,Saving Bank account 1,Groceries,Biscuits,10,Expense,TXN1752
21-01-2018,Credit Card,Groceries,Dinner,384,Expense,TXN1754
22-01-2018,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1755
22-01-2018,Saving Bank account 1,Healthcare,Medicine,30,Expense,TXN1756
22-01-2018,Cash,Groceries,flour mill,162,Expense,TXN1757
22-01-2018,Saving Bank account 1,Groceries,flour mill,14,Expense,TXN1758
23-01-2018,Credit Card,Utilities,Kirana,273,Expense,TXN1759
24-01-2018,Cash,Groceries,Milk,35,Expense,TXN1760
25-01-2018,Cash,Groceries,Lunch,70,Expense,TXN1761
26-01-2018,Cash,Groceries,Potato,25,Expense,TXN1762
26-01-2018,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1763
26-01-2018,Saving Bank account 1,Groceries,Rajgira ladu,20,Expense,TXN1764
26-01-2018,Credit Card,Discretionary,Clothing,1009,Expense,TXN1765
26-01-2018,Cash,Transportation,Train,20,Expense,TXN1766
26-01-2018,Cash,Transportation,auto,15,Expense,TXN1767
26-01-2018,Cash,Utilities,Kirana,38,Expense,TXN1768
27-01-2018,Saving Bank account 1,Transportation,Bike,43000,Expense,TXN1769
28-01-2018,Credit Card,Utilities,Kirana,976.9,Expense,TXN1771
28-01-2018,Saving Bank account 1,Groceries,snacks,24,Expense,TXN1772
28-01-2018,Credit Card,Utilities,Kirana,764,Expense,TXN1770
29-01-2018,Saving Bank account 1,Groceries,Biscuits,45,Expense,TXN1775
29-01-2018,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1773
29-01-2018,Saving Bank account 1,Groceries,Eggs,42,Expense,TXN1774
30-01-2018,Saving Bank account 1,Utilities,Kitchen,10,Expense,TXN1776
30-01-2018,Saving Bank account 1,Groceries,Grocery,20,Expense,TXN1777
30-01-2018,Cash,Healthcare,Pocket money,100,Expense,TXN1778
31-01-2018,Saving Bank account 1,Transportation,Bike,50,Expense,TXN1780
31-01-2018,Cash,Groceries,Dinner,320,Expense,TXN1781
31-01-2018,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1782
01-02-2018,Saving Bank account 1,Miscellaneous,Home,10000,Expense,TXN1783
01-02-2018,Saving Bank account 1,Groceries,vegetables,15,Expense,TXN1785
01-02-2018,Saving Bank account 1,Groceries,fruits,30,Expense,TXN1786
02-02-2018,Saving Bank account 1,Groceries,Lunch,82,Expense,TXN1789
02-02-2018,Cash,Healthcare,Pocket money,170,Expense,TXN1787
03-02-2018,Saving Bank account 1,Groceries,Ice cream,10,Expense,TXN1790
03-02-2018,Credit Card,Transportation,Travels,945,Expense,TXN1791
04-02-2018,Saving Bank account 1,Groceries,Milk,35,Expense,TXN1793
04-02-2018,Saving Bank account 1,Groceries,Lunch,50,Expense,TXN1794
04-02-2018,Credit Card,Groceries,Dinner,452,Expense,TXN1795
05-02-2018,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1796
05-02-2018,Saving Bank account 1,Groceries,Biscuits,45,Expense,TXN1797
05-02-2018,Saving Bank account 1,Groceries,Grocery,220,Expense,TXN1798
05-02-2018,Cash,Healthcare,Pocket money,500,Expense,TXN1799
06-02-2018,Credit Card,Discretionary,Movie,312,Expense,TXN1800
08-02-2018,Saving Bank account 1,Groceries,Onions,25,Expense,TXN1801
08-02-2018,Saving Bank account 1,Groceries,snacks,35,Expense,TXN1802
08-02-2018,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1803
09-02-2018,Saving Bank account 1,Discretionary,Laundry,98,Expense,TXN1804
10-02-2018,Saving Bank account 1,Groceries,Milk,69,Expense,TXN1805
11-02-2018,Cash,Transportation,auto,15,Expense,TXN1808
11-02-2018,Cash,Groceries,Dinner,235,Expense,TXN1807
11-02-2018,Cash,Transportation,Train,40,Expense,TXN1810
11-02-2018,Cash,Groceries,snacks,15,Expense,TXN1809
11-02-2018,Cash,Transportation,auto,30,Expense,TXN1806
12-02-2018,Cash,Groceries,flour mill,162,Expense,TXN1811
12-02-2018,Saving Bank account 1,Groceries,curd,30,Expense,TXN1812
12-02-2018,Saving Bank account 1,Groceries,Eggs,36,Expense,TXN1813
13-02-2018,Saving Bank account 1,Groceries,Milk,72,Expense,TXN1814
13-02-2018,Saving Bank account 1,Groceries,Grocery,72,Expense,TXN1815
13-02-2018,Saving Bank account 1,Groceries,Bread,35,Expense,TXN1816
13-02-2018,Credit Card,Groceries,Potato,25,Expense,TXN1817
14-02-2018,Saving Bank account 1,Groceries,snacks,60,Expense,TXN1818
15-02-2018,Credit Card,Utilities,Kirana,117,Expense,TXN1819
15-02-2018,Saving Bank account 1,Groceries,Grocery,30,Expense,TXN1820
15-02-2018,Saving Bank account 1,Groceries,Ice cream,35,Expense,TXN1821
16-02-2018,Saving Bank account 1,Groceries,Milk,72,Expense,TXN1823
16-02-2018,Saving Bank account 1,Groceries,Biscuits,45,Expense,TXN1824
16-02-2018,Saving Bank account 1,Groceries,snacks,45,Expense,TXN1822
17-02-2018,Cash,Groceries,Lunch,30,Expense,TXN1825
17-02-2018,Cash,Transportation,Bike,20,Expense,TXN1826
17-02-2018,Credit Card,Healthcare,clothes,3598,Expense,TXN1827
17-02-2018,Credit Card,Groceries,Dinner,1783,Expense,TXN1828
19-02-2018,Saving Bank account 1,Groceries,snacks,24,Expense,TXN1829
19-02-2018,Saving Bank account 1,Groceries,Milk,72,Expense,TXN1830
19-02-2018,Saving Bank account 1,Discretionary,grooming,170,Expense,TXN1831
20-02-2018,Saving Bank account 1,Utilities,Appliances,2600,Expense,TXN1833
22-02-2018,Saving Bank account 1,Groceries,Lunch,192,Expense,TXN1834
22-02-2018,Saving Bank account 1,Groceries,Onions,20,Expense,TXN1835
22-02-2018,Saving Bank account 1,Groceries,beverage,20,Expense,TXN1836
22-02-2018,Saving Bank account 1,Communication,Tata Sky,157,Expense,TXN1837
23-02-2018,Saving Bank account 1,Groceries,Milk,72,Expense,TXN1838
23-02-2018,Saving Bank account 1,Groceries,Rajgira ladu,20,Expense,TXN1839
23-02-2018,Cash,Healthcare,Medicine,128,Expense,TXN1840
24-02-2018,Saving Bank account 1,Groceries,Bread,40,Expense,TXN1841
26-02-2018,Saving Bank account 1,Groceries,beverage,17,Expense,TXN1844
26-02-2018,Saving Bank account 1,Utilities,Toiletries,140,Expense,TXN1845
26-02-2018,Credit Card,Transportation,Bike,443,Expense,TXN1842
26-02-2018,Saving Bank account 1,Groceries,Milk,73,Expense,TXN1843
27-02-2018,Cash,Groceries,Lunch,30,Expense,TXN1846
27-02-2018,Credit Card,Utilities,Kirana,38,Expense,TXN1847
28-02-2018,Credit Card,Groceries,Potato,18,Expense,TXN1849
28-02-2018,Credit Card,Groceries,Onions,30,Expense,TXN1850
28-02-2018,Saving Bank account 1,Groceries,Milk,36,Expense,TXN1851
28-02-2018,Saving Bank account 1,Groceries,Biscuits,45,Expense,TXN1852
01-03-2018,Saving Bank account 1,Miscellaneous,Home,10000,Expense,TXN1853
01-03-2018,Cash,Groceries,Eggs,36,Expense,TXN1854
01-03-2018,Credit Card,Groceries,Dinner,189,Expense,TXN1855
02-03-2018,Saving Bank account 1,Groceries,Ice cream,15,Expense,TXN1856
03-03-2018,Saving Bank account 1,Groceries,Milk,36,Expense,TXN1858
04-03-2018,Cash,Groceries,Lunch,130,Expense,TXN1859
04-03-2018,Cash,Healthcare,Pocket money,450,Expense,TXN1860
05-03-2018,Credit Card,Utilities,Kirana,972,Expense,TXN1862
05-03-2018,Credit Card,Utilities,Kirana,1357,Expense,TXN1863
05-03-2018,Saving Bank account 1,Groceries,flour mill,162,Expense,TXN1864
05-03-2018,Cash,Groceries,Ice cream,20,Expense,TXN1865
06-03-2018,Cash,Healthcare,Pocket money,50,Expense,TXN1866
06-03-2018,Cash,Groceries,Milk,36,Expense,TXN1867
06-03-2018,Saving Bank account 1,Education,Stationary,4,Expense,TXN1869
06-03-2018,Cash,Healthcare,Medicine,22,Expense,TXN1870
06-03-2018,Cash,Healthcare,Medicine,172,Expense,TXN1871
06-03-2018,Credit Card,Education,Courier,50,Expense,TXN1872
07-03-2018,Saving Bank account 1,Discretionary,Holi,20,Expense,TXN1873
07-03-2018,Saving Bank account 1,Groceries,snacks,30,Expense,TXN1874
08-03-2018,Saving Bank account 1,Discretionary,Laundry,91,Expense,TXN1875
08-03-2018,Cash,Groceries,Eggs,36,Expense,TXN1878
08-03-2018,Cash,Groceries,Bread,40,Expense,TXN1877
08-03-2018,Cash,Groceries,Milk,36,Expense,TXN1880
08-03-2018,Saving Bank account 1,Communication,Mahanagar Gas,540,Expense,TXN1879
10-03-2018,Cash,Groceries,Milk,72,Expense,TXN1883
10-03-2018,Cash,Healthcare,Health,77,Expense,TXN1884
10-03-2018,Cash,Utilities,Hardware,300,Expense,TXN1881
10-03-2018,Cash,Groceries,Milk,36,Expense,TXN1882
12-03-2018,Saving Bank account 1,Transportation,train,1293,Expense,TXN1885
13-03-2018,Saving Bank account 1,Groceries,Milk,36,Expense,TXN1886
13-03-2018,Cash,Healthcare,Pocket money,480,Expense,TXN1887
14-03-2018,Cash,Utilities,Kirana,140,Expense,TXN1888
14-03-2018,Cash,Groceries,Onions,40,Expense,TXN1889
14-03-2018,Credit Card,Groceries,Dinner,578,Expense,TXN1890
15-03-2018,Saving Bank account 1,Groceries,Milk,36,Expense,TXN1891
15-03-2018,Cash,Groceries,Lunch,60,Expense,TXN1892
17-03-2018,Saving Bank account 1,Groceries,Milk,37,Expense,TXN1893
17-03-2018,Cash,Groceries,Lunch,30,Expense,TXN1894
18-03-2018,Credit Card,Healthcare,clothes,799,Expense,TXN1897
18-03-2018,Cash,Groceries,snacks,50,Expense,TXN1898
18-03-2018,Cash,Groceries,snacks,30,Expense,TXN1899
18-03-2018,Cash,Groceries,Tea,10,Expense,TXN1900
18-03-2018,Cash,Transportation,Train,20,Expense,TXN1901
18-03-2018,Credit Card,Healthcare,clothes,498,Expense,TXN1902
18-03-2018,Cash,Transportation,Bike,10,Expense,TXN1895
18-03-2018,Cash,Groceries,snacks,15,Expense,TXN1896
20-03-2018,Cash,Groceries,Milk,36,Expense,TXN1903
20-03-2018,Cash,Groceries,Eggs,36,Expense,TXN1904
20-03-2018,Cash,Groceries,breakfast,18,Expense,TXN1905
20-03-2018,Credit Card,Groceries,snacks,215.75,Expense,TXN1906
20-03-2018,Credit Card,Groceries,Dinner,246,Expense,TXN1908
21-03-2018,Credit Card,Utilities,Kirana,38,Expense,TXN1910
21-03-2018,Saving Bank account 1,Groceries,snacks,24,Expense,TXN1911
21-03-2018,Cash,Healthcare,Pocket money,50,Expense,TXN1909
22-03-2018,Cash,Groceries,vegetables,15,Expense,TXN1912
22-03-2018,Saving Bank account 1,Groceries,flour mill,7,Expense,TXN1913
22-03-2018,Saving Bank account 1,Utilities,Kirana,153,Expense,TXN1914
22-03-2018,Saving Bank account 1,Groceries,snacks,150,Expense,TXN1915
22-03-2018,Cash,Groceries,snacks,150,Expense,TXN1916
22-03-2018,Cash,Groceries,Rajgira ladu,20,Expense,TXN1917
22-03-2018,Cash,Groceries,Milk,72,Expense,TXN1918
23-03-2018,Cash,Discretionary,Books,100,Expense,TXN1919
25-03-2018,Cash,Groceries,Tea,20,Expense,TXN1923
25-03-2018,Credit Card,Groceries,snacks,80,Expense,TXN1921
25-03-2018,Credit Card,Groceries,Tea,240,Expense,TXN1920
25-03-2018,Cash,Groceries,snacks,25,Expense,TXN1924
25-03-2018,Cash,Groceries,snacks,160,Expense,TXN1922
25-03-2018,Cash,Transportation,Bike,10,Expense,TXN1925
26-03-2018,Credit Card,Communication,Tata Sky,157,Expense,TXN1927
26-03-2018,Saving Bank account 1,Groceries,Milk,72,Expense,TXN1928
27-03-2018,Cash,Groceries,breakfast,35,Expense,TXN1929
29-03-2018,Credit Card,Groceries,Dinner,1234,Expense,TXN1930
30-03-2018,Cash,Groceries,snacks,25,Expense,TXN1931
30-03-2018,Cash,Groceries,vegetables,20,Expense,TXN1932
30-03-2018,Cash,Groceries,Milk,72,Expense,TXN1933
31-03-2018,Credit Card,Groceries,Dinner,244,Expense,TXN1939
31-03-2018,Saving Bank account 1,Groceries,Ice cream,45,Expense,TXN1940
31-03-2018,Cash,Transportation,Train,30,Expense,TXN1934
31-03-2018,Saving Bank account 1,Transportation,Bike,10,Expense,TXN1936
31-03-2018,Credit Card,Groceries,Lunch,419,Expense,TXN1937
01-04-2018,Cash,Groceries,Milk,72,Expense,TXN1942
01-04-2018,Saving Bank account 1,Miscellaneous,Home,10005.9,Expense,TXN1941
02-04-2018,Cash,Groceries,Onions,36,Expense,TXN1950
02-04-2018,Credit Card,Utilities,Hardware,149,Expense,TXN1947
02-04-2018,Cash,Groceries,curd,20,Expense,TXN1951
02-04-2018,Cash,Groceries,Grocery,24,Expense,TXN1948
02-04-2018,Cash,Transportation,Bike,20,Expense,TXN1949
05-04-2018,Cash,Utilities,Kirana,38,Expense,TXN1953
05-04-2018,Cash,Groceries,Lunch,130,Expense,TXN1954
05-04-2018,Cash,Groceries,Milk,72,Expense,TXN1955
05-04-2018,Cash,Groceries,Eggs,36,Expense,TXN1956
06-04-2018,Saving Bank account 1,Miscellaneous,Home,24500,Expense,TXN1957
07-04-2018,Cash,Groceries,Milk,36,Expense,TXN1958
07-04-2018,Cash,Utilities,Kirana,24,Expense,TXN1959
07-04-2018,Credit Card,Utilities,Kirana,1857,Expense,TXN1960
09-04-2018,Cash,Groceries,Milk,72,Expense,TXN1961
09-04-2018,Cash,Groceries,Grocery,10,Expense,TXN1962
10-04-2018,Cash,Groceries,breakfast,18,Expense,TXN1963
10-04-2018,Cash,Groceries,Lunch,70,Expense,TXN1965
12-04-2018,Cash,Groceries,Lunch,130,Expense,TXN1966
12-04-2018,Cash,Groceries,snacks,20,Expense,TXN1967
12-04-2018,Cash,Utilities,Kirana,112,Expense,TXN1968
12-04-2018,Credit Card,Communication,Netflix,199,Expense,TXN1969
13-04-2018,Cash,Healthcare,Lab Tests,700,Expense,TXN1970
14-04-2018,Saving Bank account 1,Groceries,Milk,72,Expense,TXN1971
14-04-2018,Saving Bank account 1,Groceries,Biscuits,45,Expense,TXN1972
14-04-2018,Saving Bank account 1,Groceries,Grocery,40,Expense,TXN1973
14-04-2018,Saving Bank account 1,Utilities,Kirana,107,Expense,TXN1974
15-04-2018,Credit Card,Healthcare,makeup,525,Expense,TXN1978
15-04-2018,Cash,Transportation,Train,20,Expense,TXN1976
15-04-2018,Cash,Groceries,Lunch,70,Expense,TXN1975
15-04-2018,Cash,Groceries,snacks,70,Expense,TXN1981
15-04-2018,Credit Card,Utilities,Kitchen,799,Expense,TXN1979
15-04-2018,Cash,Transportation,Bike,10,Expense,TXN1977
15-04-2018,Cash,Groceries,Tea,20,Expense,TXN1980
16-04-2018,Saving Bank account 1,Discretionary,Laundry,63,Expense,TXN1983
16-04-2018,Saving Bank account 1,Education,Stationary,21,Expense,TXN1982
16-04-2018,Saving Bank account 1,Utilities,Kirana,270,Expense,TXN1984
16-04-2018,Credit Card,Utilities,Kirana,450,Expense,TXN1986
16-04-2018,Saving Bank account 1,Utilities,Kirana,265,Expense,TXN1985
17-04-2018,Cash,Groceries,Milk,72,Expense,TXN1987
19-04-2018,Cash,Utilities,Kitchen,14,Expense,TXN1988
19-04-2018,Saving Bank account 1,Groceries,Milk,72,Expense,TXN1989
19-04-2018,Saving Bank account 1,Groceries,Eggs,36,Expense,TXN1990
