Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
07-12-2023,Cash,Groceries,honey,58,Expense,TXN3575
08-12-2023,Cash,Communication,DTH recharge,295,Expense,TXN3576
08-12-2023,Credit Card,Rent,late rent penalty received,6794,Income,TXN3577
09-12-2023,Debit Card,Communication,cable tv bill,633,Expense,TXN3578
10-12-2023,Mobile Wallet,Miscellaneous,religious offering,243,Expense,TXN3579
10-12-2023,Cash,Miscellaneous,expense reimbursement,168,Income,TXN3580
10-12-2023,Mobile Wallet,Groceries,dal,175,Expense,TXN3581
10-12-2023,Credit Card,Utilities,water bill,751,Expense,TXN3582
10-12-2023,Cash,Communication,mobile recharge,304,Expense,TXN3583
11-12-2023,Cash,Groceries,honey,165,Expense,TXN3584
11-12-2023,Credit Card,Enrichment,musical instrument,885,Expense,TXN3585
11-12-2023,Debit Card,Utilities,sewer charges,536,Expense,TXN3586
12-12-2023,Mobile Wallet,Groceries,pickles,103,Expense,TXN3587
12-12-2023,Credit Card,Utilities,waste collection,506,Expense,TXN3588
13-12-2023,Credit Card,Gifts,monetary gift,846,Income,TXN3589
13-12-2023,Debit Card,Groceries,festival snacks,593,Expense,TXN3590
13-12-2023,Credit Card,Interest,certificate deposit,9949,Income,TXN3591
14-12-2023,Credit Card,Financial Dues,tax payment,2702,Expense,TXN3592
14-12-2023,Cash,Groceries,curd,156,Expense,TXN3593
15-12-2023,Credit Card,Financial Dues,insurance premium,2783,Expense,TXN3594
15-12-2023,Debit Card,Utilities,electricity bill,582,Expense,TXN3595
15-12-2023,Mobile Wallet,Groceries,festival snacks,465,Expense,TXN3596
15-12-2023,Credit Card,Communication,internet bill,555,Expense,TXN3597
15-12-2023,Credit Card,Healthcare,health checkup,580,Expense,TXN3598
15-12-2023,UPI,Groceries,amul butter,219,Expense,TXN3599
16-12-2023,Credit Card,Discretionary,vacation,897,Expense,TXN3600
16-12-2023,Credit Card,Interest,certificate deposit,5429,Income,TXN3601
17-12-2023,Mobile Wallet,Care Essentials,face wash,311,Expense,TXN3602
17-12-2023,Cash,Discretionary,vacation,418,Expense,TXN3603
18-12-2023,UPI,Miscellaneous,referral bonus,99,Income,TXN3604
18-12-2023,Mobile Wallet,Miscellaneous,legal fees,207,Expense,TXN3605
18-12-2023,Mobile Wallet,Rewards,discount voucher,93,Income,TXN3606
18-12-2023,Debit Card,Stocks,share market gain,986,Income,TXN3607
18-12-2023,UPI,Groceries,coffee,282,Expense,TXN3608
19-12-2023,Mobile Wallet,Domestic Help,watchman tip,288,Expense,TXN3609
19-12-2023,Credit Card,Groceries,festival snacks,626,Expense,TXN3610
20-12-2023,Cash,Groceries,yogurt,254,Expense,TXN3611
21-12-2023,Mobile Wallet,Groceries,salt,273,Expense,TXN3612
21-12-2023,Credit Card,Groceries,cleaning supplies,5720,Expense,TXN3613
22-12-2023,Credit Card,Education,online course,6261,Expense,TXN3614
23-12-2023,UPI,Groceries,buttermilk,279,Expense,TXN3615
23-12-2023,Debit Card,Healthcare,eye checkup,928,Expense,TXN3616
24-12-2023,Mobile Wallet,Groceries,jam,181,Expense,TXN3617
25-12-2023,Credit Card,Financial Dues,education loan EMI,6079,Expense,TXN3618
25-12-2023,Credit Card,Stocks,dividend income,1686,Income,TXN3619
25-12-2023,Mobile Wallet,Groceries,atta,273,Expense,TXN3620
25-12-2023,Debit Card,Domestic Help,car cleaner,1413,Expense,TXN3621
26-12-2023,Debit Card,Enrichment,musical instrument,993,Expense,TXN3622
26-12-2023,Debit Card,Groceries,festival snacks,756,Expense,TXN3623
27-12-2023,UPI,Healthcare,bandages,359,Expense,TXN3624
28-12-2023,UPI,Miscellaneous,rebate amount,332,Income,TXN3625
28-12-2023,Cash,Groceries,milk,222,Expense,TXN3626
29-12-2023,Debit Card,Financial Dues,car loan EMI,8773,Expense,TXN3627
29-12-2023,UPI,Rewards,survey reward,78,Income,TXN3628
30-12-2023,UPI,Care Essentials,salon visit,493,Expense,TXN3629
30-12-2023,Credit Card,Education,online course,2238,Expense,TXN3630
31-12-2023,Mobile Wallet,Care Essentials,makeup items,284,Expense,TXN3631
01-01-2024,Credit Card,Education,college fees,1735,Expense,TXN3632
01-01-2024,Cash,Miscellaneous,referral bonus,387,Income,TXN3633
01-01-2024,Mobile Wallet,Groceries,salt,81,Expense,TXN3634
01-01-2024,Credit Card,Groceries,festival snacks,588,Expense,TXN3635
02-01-2024,Debit Card,Enrichment,language classes,802,Expense,TXN3636
02-01-2024,Debit Card,Education,project materials,2640,Expense,TXN3637
03-01-2024,Debit Card,Stocks,capital gain,646,Income,TXN3638
03-01-2024,Cash,Care Essentials,haircut,382,Expense,TXN3639
03-01-2024,Mobile Wallet,Groceries,eggs,101,Expense,TXN3640
04-01-2024,Credit Card,Groceries,festival snacks,734,Expense,TXN3641
04-01-2024,UPI,Miscellaneous,referral bonus,138,Income,TXN3642
05-01-2024,Credit Card,Utilities,gas bill,509,Expense,TXN3643
05-01-2024,Credit Card,Utilities,sewer charges,581,Expense,TXN3644
05-01-2024,UPI,Miscellaneous,rebate amount,101,Income,TXN3645
05-01-2024,Debit Card,Education,project materials,657,Expense,TXN3646
06-01-2024,Credit Card,Domestic Help,home repair,1378,Expense,TXN3647
06-01-2024,Other,Salary,overtime payment,53315,Income,TXN3648
07-01-2024,Credit Card,Utilities,water bill,664,Expense,TXN3649
07-01-2024,Credit Card,Healthcare,eye checkup,962,Expense,TXN3650
07-01-2024,Mobile Wallet,Groceries,bread,290,Expense,TXN3651
07-01-2024,Mobile Wallet,Communication,mobile recharge,245,Expense,TXN3652
07-01-2024,Other,Rent,HRA deducted from salary,10017,Expense,TXN3653
07-01-2024,Cheque,Pension,pension fund,24869,Income,TXN3654
07-01-2024,Cash,Miscellaneous,document fees,79,Expense,TXN3655
08-01-2024,Cash,Care Essentials,moisturizer,125,Expense,TXN3656
08-01-2024,Debit Card,Education,school supplies,8675,Expense,TXN3657
08-01-2024,Cash,Groceries,veggies,219,Expense,TXN3658
09-01-2024,Cash,Rewards,wallet cashback,167,Income,TXN3659
09-01-2024,UPI,Groceries,jam,96,Expense,TXN3660
10-01-2024,Cash,Discretionary,concert tickets,292,Expense,TXN3661
10-01-2024,Debit Card,Groceries,dry fruits,667,Expense,TXN3662
10-01-2024,Cash,Groceries,ghee,289,Expense,TXN3663
10-01-2024,Debit Card,Rent,rent received from tenant,5790,Income,TXN3664
11-01-2024,Debit Card,Education,stationery,7271,Expense,TXN3665
11-01-2024,Debit Card,Communication,DTH recharge,857,Expense,TXN3666
12-01-2024,Cash,Care Essentials,pet food,140,Expense,TXN3667
12-01-2024,Credit Card,Enrichment,magazine subscription,946,Expense,TXN3668
13-01-2024,Cash,Communication,internet bill,227,Expense,TXN3669
13-01-2024,Debit Card,Utilities,electricity bill,612,Expense,TXN3670
13-01-2024,Credit Card,Enrichment,art supplies,986,Expense,TXN3671
14-01-2024,Credit Card,Communication,landline bill,841,Expense,TXN3672
14-01-2024,Mobile Wallet,Miscellaneous,document fees,334,Expense,TXN3673
14-01-2024,Debit Card,Utilities,waste collection,511,Expense,TXN3674
14-01-2024,Debit Card,Communication,cable tv bill,674,Expense,TXN3675
14-01-2024,Credit Card,Financial Dues,retirement fund,2660,Expense,TXN3676
14-01-2024,Mobile Wallet,Healthcare,protein powder,202,Expense,TXN3677
15-01-2024,Debit Card,Financial Dues,education loan EMI,6490,Expense,TXN3678
15-01-2024,UPI,Care Essentials,baby care items,252,Expense,TXN3679
16-01-2024,Cash,Groceries,festival snacks,280,Expense,TXN3680
16-01-2024,Credit Card,Transportation,bus pass,507,Expense,TXN3681
16-01-2024,Mobile Wallet,Groceries,oats,134,Expense,TXN3682
17-01-2024,Debit Card,Interest,savings interest,9431,Income,TXN3683
17-01-2024,Mobile Wallet,Groceries,jam,107,Expense,TXN3684
17-01-2024,UPI,Care Essentials,deodorant,234,Expense,TXN3685
18-01-2024,Cash,Miscellaneous,postage stamps,69,Expense,TXN3686
18-01-2024,Credit Card,Interest,treasury yield,9744,Income,TXN3687
18-01-2024,Mobile Wallet,Groceries,sugar,200,Expense,TXN3688
18-01-2024,Credit Card,Groceries,dry fruits,606,Expense,TXN3689
18-01-2024,Mobile Wallet,Healthcare,BP monitor,235,Expense,TXN3690
19-01-2024,Mobile Wallet,Groceries,amul butter,209,Expense,TXN3691
21-01-2024,Mobile Wallet,Rewards,discount voucher,180,Income,TXN3692
21-01-2024,Credit Card,Financial Dues,late payment fees,5863,Expense,TXN3693
22-01-2024,Credit Card,Groceries,dry fruits,539,Expense,TXN3694
23-01-2024,Credit Card,Discretionary,accessories,992,Expense,TXN3695
25-01-2024,Cash,Groceries,jam,275,Expense,TXN3696
25-01-2024,Credit Card,Groceries,cleaning supplies,3296,Expense,TXN3697
26-01-2024,UPI,Groceries,buns,120,Expense,TXN3698
26-01-2024,Debit Card,Financial Dues,retirement fund,2686,Expense,TXN3699
27-01-2024,Credit Card,Stocks,securities profit,566,Income,TXN3700
27-01-2024,Mobile Wallet,Groceries,cornflakes,100,Expense,TXN3701
28-01-2024,Debit Card,Financial Dues,home loan EMI,3498,Expense,TXN3702
30-01-2024,Credit Card,Domestic Help,car cleaner,781,Expense,TXN3703
31-01-2024,UPI,Rewards,referral bonus,142,Income,TXN3704
31-01-2024,UPI,Domestic Help,babysitter,431,Expense,TXN3705
01-02-2024,UPI,Groceries,dal,269,Expense,TXN3706
02-02-2024,Cash,Groceries,eggs,134,Expense,TXN3707
02-02-2024,UPI,Rewards,credit card reward,160,Income,TXN3708
02-02-2024,Mobile Wallet,Groceries,amul butter,266,Expense,TXN3709
03-02-2024,Cash,Miscellaneous,fine payment,173,Expense,TXN3710
03-02-2024,UPI,Groceries,dry fruits,306,Expense,TXN3711
04-02-2024,Bank Transfer,Rent,security deposit for flat,11833,Expense,TXN3712
04-02-2024,Credit Card,Rent,rent received with maintenance charges included,5737,Income,TXN3713
05-02-2024,Debit Card,Communication,mobile recharge,929,Expense,TXN3714
05-02-2024,UPI,Education,books,145,Expense,TXN3715
05-02-2024,Bank Transfer,Salary,monthly salary,51104,Income,TXN3716
05-02-2024,Mobile Wallet,Care Essentials,shampoo,279,Expense,TXN3717
05-02-2024,Debit Card,Financial Dues,PPF deposit,6633,Expense,TXN3718
05-02-2024,Cash,Groceries,coffee,101,Expense,TXN3719
07-02-2024,Cheque,Pension,pension credit,20019,Income,TXN3720
07-02-2024,Debit Card,Education,school supplies,666,Expense,TXN3721
08-02-2024,Debit Card,Domestic Help,laundry service,1366,Expense,TXN3722
08-02-2024,Credit Card,Stocks,stock profit,602,Income,TXN3723
08-02-2024,Cash,Domestic Help,pest control,337,Expense,TXN3724
08-02-2024,Debit Card,Financial Dues,education loan EMI,5771,Expense,TXN3725
08-02-2024,Debit Card,Utilities,waste collection,601,Expense,TXN3726
09-02-2024,Credit Card,Utilities,electricity bill,736,Expense,TXN3727
09-02-2024,Debit Card,Enrichment,swimming class,978,Expense,TXN3728
09-02-2024,Debit Card,Communication,DTH recharge,988,Expense,TXN3729
10-02-2024,Credit Card,Enrichment,magazine subscription,948,Expense,TXN3730
10-02-2024,Cash,Communication,landline bill,381,Expense,TXN3731
10-02-2024,Cash,Groceries,yogurt,68,Expense,TXN3732
10-02-2024,Debit Card,Education,school fees,6847,Expense,TXN3733
11-02-2024,Debit Card,Healthcare,blood test,643,Expense,TXN3734
11-02-2024,Credit Card,Education,library fees,787,Expense,TXN3735
12-02-2024,Debit Card,Groceries,dry fruits,521,Expense,TXN3736
12-02-2024,Debit Card,Groceries,non-veg items,750,Expense,TXN3737
12-02-2024,UPI,Groceries,buttermilk,132,Expense,TXN3738
12-02-2024,Credit Card,Utilities,sewer charges,669,Expense,TXN3739
12-02-2024,Debit Card,Enrichment,subscription fees,803,Expense,TXN3740
13-02-2024,Cash,Groceries,ice cream,243,Expense,TXN3741
13-02-2024,Credit Card,Communication,cable tv bill,541,Expense,TXN3742
13-02-2024,Cash,Rewards,survey reward,126,Income,TXN3743
14-02-2024,Debit Card,Utilities,gas bill,555,Expense,TXN3744
14-02-2024,Mobile Wallet,Groceries,oats,186,Expense,TXN3745
14-02-2024,UPI,Rewards,referral bonus,112,Income,TXN3746
14-02-2024,Mobile Wallet,Care Essentials,baby care items,168,Expense,TXN3747
15-02-2024,Debit Card,Communication,internet bill,619,Expense,TXN3748
15-02-2024,Debit Card,Utilities,water bill,747,Expense,TXN3749
15-02-2024,Mobile Wallet,Discretionary,dining out,227,Expense,TXN3750
15-02-2024,Debit Card,Groceries,kitchen items,5526,Expense,TXN3751
15-02-2024,Credit Card,Stocks,stock profit,914,Income,TXN3752
15-02-2024,UPI,Care Essentials,makeup items,490,Expense,TXN3753
16-02-2024,Cash,Groceries,non-veg items,469,Expense,TXN3754
17-02-2024,Debit Card,Education,books,9312,Expense,TXN3755
17-02-2024,UPI,Groceries,masala powders,83,Expense,TXN3756
17-02-2024,Mobile Wallet,Groceries,dry fruits,220,Expense,TXN3757
18-02-2024,UPI,Miscellaneous,referral bonus,293,Income,TXN3758
18-02-2024,Credit Card,Domestic Help,home repair,1100,Expense,TXN3759
18-02-2024,Credit Card,Transportation,car repair,701,Expense,TXN3760
19-02-2024,Debit Card,Interest,bond interest,8320,Income,TXN3761
19-02-2024,Cash,Groceries,biscuits,94,Expense,TXN3762
19-02-2024,Mobile Wallet,Healthcare,blood test,493,Expense,TXN3763
20-02-2024,UPI,Groceries,curd,131,Expense,TXN3764
20-02-2024,Mobile Wallet,Care Essentials,hair oil,177,Expense,TXN3765
22-02-2024,Cash,Miscellaneous,legal fees,334,Expense,TXN3766
23-02-2024,Cash,Groceries,eggs,177,Expense,TXN3767
23-02-2024,Mobile Wallet,Discretionary,gift items,352,Expense,TXN3768
23-02-2024,UPI,Miscellaneous,referral bonus,450,Income,TXN3769
24-02-2024,UPI,Miscellaneous,rebate amount,487,Income,TXN3770
25-02-2024,Debit Card,Interest,post office interest,7074,Income,TXN3771
25-02-2024,Debit Card,Financial Dues,retirement fund,7365,Expense,TXN3772
25-02-2024,Mobile Wallet,Miscellaneous,unexpected repairs,79,Expense,TXN3773
26-02-2024,Debit Card,Financial Dues,retirement fund,4165,Expense,TXN3774
26-02-2024,Debit Card,Healthcare,BP monitor,605,Expense,TXN3775
27-02-2024,Credit Card,Groceries,dry fruits,573,Expense,TXN3776
28-02-2024,Debit Card,Financial Dues,car loan EMI,7878,Expense,TXN3777
28-02-2024,Mobile Wallet,Care Essentials,sunscreen,219,Expense,TXN3778
28-02-2024,Cash,Groceries,oats,78,Expense,TXN3779
28-02-2024,UPI,Groceries,ghee,148,Expense,TXN3780
01-03-2024,Cash,Rewards,cashback,198,Income,TXN3781
01-03-2024,Debit Card,Education,school fees,8575,Expense,TXN3782
01-03-2024,Mobile Wallet,Care Essentials,salon visit,369,Expense,TXN3783
01-03-2024,Mobile Wallet,Groceries,chutney,103,Expense,TXN3784
02-03-2024,Bank Transfer,Salary,annual bonus,54504,Income,TXN3785
02-03-2024,Debit Card,Financial Dues,credit card bill,3585,Expense,TXN3786
03-03-2024,Cash,Groceries,dry fruits,280,Expense,TXN3787
03-03-2024,Bank Transfer,Pension,superannuation,29454,Income,TXN3788
03-03-2024,Debit Card,Groceries,dry fruits,546,Expense,TXN3789
04-03-2024,Credit Card,Healthcare,bandages,609,Expense,TXN3790
04-03-2024,Debit Card,Healthcare,sanitary pads,973,Expense,TXN3791
04-03-2024,Credit Card,Enrichment,gym membership,978,Expense,TXN3792
04-03-2024,Net Banking,Rent,monthly rent for hostel,10552,Expense,TXN3793
05-03-2024,Mobile Wallet,Groceries,chips,218,Expense,TXN3794
05-03-2024,Mobile Wallet,Groceries,ice cream,64,Expense,TXN3795
05-03-2024,Debit Card,Rent,rent received in cash,7519,Income,TXN3796
05-03-2024,Cash,Rewards,promotion bonus,124,Income,TXN3797
06-03-2024,UPI,Healthcare,first aid,357,Expense,TXN3798
06-03-2024,UPI,Communication,cable tv bill,310,Expense,TXN3799
06-03-2024,Credit Card,Interest,savings interest,5447,Income,TXN3800
06-03-2024,Debit Card,Domestic Help,pest control,1374,Expense,TXN3801
07-03-2024,Debit Card,Financial Dues,late payment fees,6577,Expense,TXN3802
08-03-2024,Cash,Communication,landline bill,347,Expense,TXN3803
09-03-2024,Cash,Care Essentials,deodorant,373,Expense,TXN3804
09-03-2024,Debit Card,Groceries,non-veg items,540,Expense,TXN3805
10-03-2024,Credit Card,Communication,mobile recharge,782,Expense,TXN3806
11-03-2024,Debit Card,Utilities,sewer charges,618,Expense,TXN3807
11-03-2024,Credit Card,Utilities,water bill,706,Expense,TXN3808
11-03-2024,Debit Card,Utilities,gas bill,755,Expense,TXN3809
12-03-2024,Debit Card,Utilities,waste collection,649,Expense,TXN3810
12-03-2024,Credit Card,Financial Dues,insurance premium,3734,Expense,TXN3811
12-03-2024,UPI,Miscellaneous,survey incentive,439,Income,TXN3812
12-03-2024,Mobile Wallet,Communication,DTH recharge,315,Expense,TXN3813
12-03-2024,Mobile Wallet,Groceries,veggies,206,Expense,TXN3814
12-03-2024,Credit Card,Education,online course,9647,Expense,TXN3815
13-03-2024,Credit Card,Utilities,electricity bill,541,Expense,TXN3816
13-03-2024,Cash,Miscellaneous,religious offering,144,Expense,TXN3817
13-03-2024,Cash,Groceries,buttermilk,218,Expense,TXN3818
14-03-2024,Mobile Wallet,Groceries,ghee,228,Expense,TXN3819
14-03-2024,Credit Card,Stocks,dividend income,903,Income,TXN3820
14-03-2024,Debit Card,Communication,internet bill,936,Expense,TXN3821
15-03-2024,Mobile Wallet,Groceries,popcorn,59,Expense,TXN3822
15-03-2024,Credit Card,Financial Dues,credit card bill,2354,Expense,TXN3823
16-03-2024,Mobile Wallet,Groceries,milk,121,Expense,TXN3824
17-03-2024,Credit Card,Education,workshop fees,2316,Expense,TXN3825
17-03-2024,UPI,Groceries,biscuits,168,Expense,TXN3826
17-03-2024,Debit Card,Education,library fees,7843,Expense,TXN3827
17-03-2024,Mobile Wallet,Miscellaneous,expense reimbursement,145,Income,TXN3828
17-03-2024,Debit Card,Stocks,capital gain,772,Income,TXN3829
17-03-2024,Debit Card,Education,books,4041,Expense,TXN3830
18-03-2024,UPI,Rewards,wallet cashback,183,Income,TXN3831
18-03-2024,Credit Card,Domestic Help,laundry service,557,Expense,TXN3832
18-03-2024,Credit Card,Discretionary,flight tickets,992,Expense,TXN3833
19-03-2024,Credit Card,Financial Dues,credit card bill,5967,Expense,TXN3834
19-03-2024,Cash,Care Essentials,face wash,365,Expense,TXN3835
20-03-2024,Debit Card,Groceries,bigbasket order,1638,Expense,TXN3836
21-03-2024,UPI,Groceries,festival snacks,493,Expense,TXN3837
23-03-2024,Cash,Groceries,fruits,168,Expense,TXN3838
23-03-2024,Debit Card,Discretionary,home decor,612,Expense,TXN3839
24-03-2024,Mobile Wallet,Groceries,yogurt,269,Expense,TXN3840
25-03-2024,UPI,Care Essentials,contact lens solution,422,Expense,TXN3841
25-03-2024,UPI,Miscellaneous,subscription,317,Expense,TXN3842
25-03-2024,Cash,Care Essentials,salon visit,101,Expense,TXN3843
25-03-2024,Mobile Wallet,Miscellaneous,contest winning,334,Income,TXN3844
25-03-2024,Cash,Groceries,salt,289,Expense,TXN3845
26-03-2024,Cash,Transportation,tyre change,408,Expense,TXN3846
26-03-2024,Cash,Groceries,buns,204,Expense,TXN3847
27-03-2024,Cash,Groceries,dry fruits,354,Expense,TXN3848
27-03-2024,Debit Card,Domestic Help,driver salary,613,Expense,TXN3849
28-03-2024,Mobile Wallet,Miscellaneous,courier charges,376,Expense,TXN3850
28-03-2024,Debit Card,Enrichment,sports equipment,978,Expense,TXN3851
31-03-2024,Credit Card,Interest,bond interest,9891,Income,TXN3852
31-03-2024,Credit Card,Enrichment,subscription fees,874,Expense,TXN3853
01-04-2024,Credit Card,Domestic Help,watchman tip,976,Expense,TXN3854
02-04-2024,Cash,Care Essentials,soap,407,Expense,TXN3855
02-04-2024,Mobile Wallet,Groceries,milk,156,Expense,TXN3856
03-04-2024,Credit Card,Education,tuition fees,4406,Expense,TXN3857
03-04-2024,Automatic Payment,Salary,performance bonus,51269,Income,TXN3858
03-04-2024,Mobile Wallet,Miscellaneous,document fees,220,Expense,TXN3859
03-04-2024,Debit Card,Healthcare,vitamins,867,Expense,TXN3860
04-04-2024,Debit Card,Enrichment,yoga classes,916,Expense,TXN3861
04-04-2024,Credit Card,Interest,post office interest,5365,Income,TXN3862
04-04-2024,Bank Transfer,Rent,monthly rent for hostel,13887,Expense,TXN3863
04-04-2024,UPI,Groceries,snacks,174,Expense,TXN3864
05-04-2024,Cash,Miscellaneous,tax refund,167,Income,TXN3865
05-04-2024,Mobile Wallet,Groceries,buns,185,Expense,TXN3866
05-04-2024,Cash,Healthcare,bandages,348,Expense,TXN3867
06-04-2024,Debit Card,Stocks,IPO allotment,1349,Income,TXN3868
06-04-2024,Credit Card,Groceries,festival snacks,688,Expense,TXN3869
06-04-2024,Cash,Care Essentials,beauty products,162,Expense,TXN3870
06-04-2024,Credit Card,Financial Dues,bank charges,3176,Expense,TXN3871
07-04-2024,Automatic Payment,Pension,annuity payment,24723,Income,TXN3872
07-04-2024,Credit Card,Groceries,dry fruits,505,Expense,TXN3873
08-04-2024,Credit Card,Rent,security deposit received,5855,Income,TXN3874
08-04-2024,Debit Card,Groceries,dry fruits,599,Expense,TXN3875
08-04-2024,Mobile Wallet,Miscellaneous,postage stamps,349,Expense,TXN3876
09-04-2024,Credit Card,Utilities,electricity bill,591,Expense,TXN3877
09-04-2024,Debit Card,Utilities,gas bill,758,Expense,TXN3878
10-04-2024,UPI,Groceries,yogurt,153,Expense,TXN3879
10-04-2024,Credit Card,Utilities,waste collection,659,Expense,TXN3880
10-04-2024,Credit Card,Utilities,sewer charges,711,Expense,TXN3881
11-04-2024,UPI,Care Essentials,soap,458,Expense,TXN3882
11-04-2024,Credit Card,Communication,cable tv bill,820,Expense,TXN3883
12-04-2024,Mobile Wallet,Groceries,oats,216,Expense,TXN3884
12-04-2024,Credit Card,Education,school supplies,6261,Expense,TXN3885
13-04-2024,Cash,Care Essentials,hair oil,284,Expense,TXN3886
13-04-2024,Debit Card,Communication,internet bill,627,Expense,TXN3887
13-04-2024,Debit Card,Financial Dues,bank charges,5905,Expense,TXN3888
14-04-2024,Debit Card,Enrichment,magazine subscription,931,Expense,TXN3889
14-04-2024,Debit Card,Utilities,water bill,728,Expense,TXN3890
14-04-2024,Credit Card,Communication,DTH recharge,598,Expense,TXN3891
14-04-2024,Credit Card,Financial Dues,tax payment,7180,Expense,TXN3892
14-04-2024,UPI,Transportation,ola ride,133,Expense,TXN3893
14-04-2024,Mobile Wallet,Groceries,popcorn,152,Expense,TXN3894
15-04-2024,Debit Card,Communication,landline bill,586,Expense,TXN3895
15-04-2024,Debit Card,Communication,mobile recharge,764,Expense,TXN3896
15-04-2024,Debit Card,Enrichment,musical instrument,890,Expense,TXN3897
16-04-2024,Cash,Rewards,loyalty points,76,Income,TXN3898
16-04-2024,Cash,Groceries,dry fruits,291,Expense,TXN3899
17-04-2024,Mobile Wallet,Groceries,yogurt,98,Expense,TXN3900
17-04-2024,Credit Card,Education,stationery,6874,Expense,TXN3901
18-04-2024,Debit Card,Interest,interest on loan,5031,Income,TXN3902
18-04-2024,Mobile Wallet,Groceries,non-veg items,315,Expense,TXN3903
19-04-2024,Debit Card,Financial Dues,gold loan EMI,6158,Expense,TXN3904
20-04-2024,Mobile Wallet,Rewards,credit card reward,142,Income,TXN3905
20-04-2024,UPI,Miscellaneous,contest winning,467,Income,TXN3906
21-04-2024,Cash,Groceries,amul butter,229,Expense,TXN3907
21-04-2024,Cash,Groceries,sugar,274,Expense,TXN3908
23-04-2024,Debit Card,Domestic Help,carpenter,537,Expense,TXN3909
23-04-2024,Cash,Care Essentials,contact lens solution,344,Expense,TXN3910
23-04-2024,Debit Card,Groceries,bigbasket order,5132,Expense,TXN3911
23-04-2024,UPI,Miscellaneous,festive expense,489,Expense,TXN3912
24-04-2024,Cash,Miscellaneous,tax refund,203,Income,TXN3913
24-04-2024,Mobile Wallet,Groceries,eggs,265,Expense,TXN3914
24-04-2024,Credit Card,Domestic Help,home repair,778,Expense,TXN3915
25-04-2024,Credit Card,Discretionary,gaming,603,Expense,TXN3916
25-04-2024,Credit Card,Financial Dues,tax payment,5776,Expense,TXN3917
25-04-2024,Cash,Groceries,oats,66,Expense,TXN3918
26-04-2024,Credit Card,Groceries,festival snacks,754,Expense,TXN3919
27-04-2024,Cash,Groceries,honey,149,Expense,TXN3920
27-04-2024,Credit Card,Education,stationery,9754,Expense,TXN3921
28-04-2024,Debit Card,Education,workshop fees,714,Expense,TXN3922
29-04-2024,Credit Card,Healthcare,supplements,716,Expense,TXN3923
30-04-2024,Debit Card,Discretionary,gaming,977,Expense,TXN3924
30-04-2024,Cash,Rewards,loyalty points,166,Income,TXN3925
30-04-2024,Credit Card,Stocks,stock dividend,1673,Income,TXN3926
01-05-2024,Debit Card,Groceries,festival snacks,514,Expense,TXN3927
01-05-2024,Mobile Wallet,Groceries,honey,92,Expense,TXN3928
01-05-2024,Cash,Groceries,pickles,217,Expense,TXN3929
02-05-2024,Credit Card,Stocks,dividend income,1292,Income,TXN3930
02-05-2024,Credit Card,Education,books,1712,Expense,TXN3931
02-05-2024,UPI,Rewards,survey reward,158,Income,TXN3932
02-05-2024,Cash,Groceries,fruits,261,Expense,TXN3933
03-05-2024,Credit Card,Healthcare,blood test,636,Expense,TXN3934
03-05-2024,Cash,Healthcare,bandages,447,Expense,TXN3935
03-05-2024,Cheque,Pension,superannuation,24015,Income,TXN3936
04-05-2024,Automatic Payment,Salary,salary arrears,54991,Income,TXN3937
05-05-2024,Cash,Groceries,eggs,273,Expense,TXN3938
05-05-2024,Net Banking,Rent,HRA deducted from salary,14717,Expense,TXN3939
05-05-2024,Credit Card,Communication,cable tv bill,660,Expense,TXN3940
06-05-2024,Debit Card,Enrichment,art classes,822,Expense,TXN3941
06-05-2024,Debit Card,Rent,rent received in cash,7224,Income,TXN3942
06-05-2024,Mobile Wallet,Miscellaneous,contest winning,363,Income,TXN3943
06-05-2024,Debit Card,Financial Dues,tax payment,8607,Expense,TXN3944
07-05-2024,Cash,Communication,mobile recharge,208,Expense,TXN3945
07-05-2024,Credit Card,Education,school supplies,4809,Expense,TXN3946
07-05-2024,Cash,Groceries,non-veg items,475,Expense,TXN3947
09-05-2024,Mobile Wallet,Rewards,reward redemption,156,Income,TXN3948
09-05-2024,Credit Card,Financial Dues,personal loan EMI,4832,Expense,TXN3949
09-05-2024,Debit Card,Education,library fees,2018,Expense,TXN3950
10-05-2024,Debit Card,Education,school fees,3104,Expense,TXN3951
10-05-2024,Cash,Care Essentials,face wash,382,Expense,TXN3952
10-05-2024,Mobile Wallet,Groceries,yogurt,95,Expense,TXN3953
10-05-2024,Debit Card,Groceries,festival snacks,586,Expense,TXN3954
11-05-2024,Credit Card,Stocks,dividend income,848,Income,TXN3955
11-05-2024,Mobile Wallet,Miscellaneous,festive expense,353,Expense,TXN3956
11-05-2024,Mobile Wallet,Communication,internet bill,281,Expense,TXN3957
11-05-2024,Debit Card,Groceries,non-veg items,747,Expense,TXN3958
11-05-2024,Credit Card,Communication,DTH recharge,545,Expense,TXN3959
11-05-2024,Debit Card,Utilities,gas bill,782,Expense,TXN3960
11-05-2024,Debit Card,Utilities,electricity bill,665,Expense,TXN3961
12-05-2024,Debit Card,Interest,certificate deposit,7440,Income,TXN3962
12-05-2024,Cash,Groceries,honey,158,Expense,TXN3963
12-05-2024,Mobile Wallet,Transportation,toll tax,419,Expense,TXN3964
13-05-2024,Debit Card,Communication,landline bill,736,Expense,TXN3965
13-05-2024,Credit Card,Utilities,water bill,772,Expense,TXN3966
