Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
21-03-2024,Credit Card,Groceries,cleaning supplies,1227,Expense,TXN3838
21-03-2024,Cash,Groceries,festival snacks,335,Expense,TXN3839
22-03-2024,Credit Card,Education,books,3319,Expense,TXN3840
22-03-2024,Cash,Miscellaneous,survey incentive,62,Income,TXN3841
23-03-2024,Debit Card,Discretionary,gaming,932,Expense,TXN3842
24-03-2024,Debit Card,Domestic Help,watchman tip,662,Expense,TXN3843
24-03-2024,UPI,Rewards,referral bonus,156,Income,TXN3844
24-03-2024,Mobile Wallet,Groceries,sugar,81,Expense,TXN3845
25-03-2024,Debit Card,Domestic Help,car cleaner,1242,Expense,TXN3846
25-03-2024,Debit Card,Financial Dues,personal loan EMI,9674,Expense,TXN3847
25-03-2024,Debit Card,Financial Dues,tax payment,6306,Expense,TXN3848
26-03-2024,Debit Card,Stocks,mutual fund profit,1147,Income,TXN3849
26-03-2024,Mobile Wallet,Groceries,buttermilk,181,Expense,TXN3850
26-03-2024,UPI,Groceries,chocolate,108,Expense,TXN3851
26-03-2024,Automatic Payment,Education,books,10963,Expense,TXN3852
27-03-2024,Credit Card,Interest,recurring deposit,7073,Income,TXN3853
28-03-2024,UPI,Miscellaneous,birthday expense,116,Expense,TXN3854
28-03-2024,Debit Card,Healthcare,supplements,858,Expense,TXN3855
28-03-2024,Mobile Wallet,Groceries,non-veg items,497,Expense,TXN3856
28-03-2024,Cash,Groceries,snacks,53,Expense,TXN3857
28-03-2024,Mobile Wallet,Care Essentials,toothpaste,234,Expense,TXN3858
29-03-2024,Debit Card,Stocks,equity sale,980,Income,TXN3859
29-03-2024,Debit Card,Healthcare,supplements,676,Expense,TXN3860
30-03-2024,Debit Card,Financial Dues,tax payment,7602,Expense,TXN3861
31-03-2024,Net Banking,Education,project materials,12216,Expense,TXN3862
01-04-2024,Cheque,Rent,HRA deducted from salary,11608,Expense,TXN3863
01-04-2024,Cash,Groceries,dal,257,Expense,TXN3864
01-04-2024,Debit Card,Financial Dues,PPF deposit,2835,Expense,TXN3865
01-04-2024,Bank Transfer,Education,books,14036,Expense,TXN3866
01-04-2024,Credit Card,Interest,FD interest,9610,Income,TXN3867
02-04-2024,Cheque,Salary,commission,61459,Income,TXN3868
02-04-2024,UPI,Care Essentials,pet grooming,123,Expense,TXN3869
02-04-2024,UPI,Miscellaneous,courier charges,421,Expense,TXN3870
03-04-2024,Credit Card,Education,school fees,9036,Expense,TXN3871
03-04-2024,Cash,Transportation,car repair,334,Expense,TXN3872
03-04-2024,Credit Card,Enrichment,yoga classes,918,Expense,TXN3873
03-04-2024,UPI,Groceries,amul butter,259,Expense,TXN3874
04-04-2024,Other,Pension,government pension,45711,Income,TXN3875
05-04-2024,Debit Card,Communication,internet bill,840,Expense,TXN3876
05-04-2024,UPI,Communication,mobile recharge,461,Expense,TXN3877
05-04-2024,UPI,Groceries,sugar,296,Expense,TXN3878
06-04-2024,Mobile Wallet,Groceries,biscuits,229,Expense,TXN3879
06-04-2024,UPI,Rewards,wallet cashback,174,Income,TXN3880
06-04-2024,Credit Card,Communication,landline bill,965,Expense,TXN3881
06-04-2024,Credit Card,Utilities,sewer charges,584,Expense,TXN3882
06-04-2024,Cash,Healthcare,dermatologist,380,Expense,TXN3883
07-04-2024,Debit Card,Groceries,dry fruits,568,Expense,TXN3884
07-04-2024,Mobile Wallet,Discretionary,food delivery,446,Expense,TXN3885
08-04-2024,Credit Card,Domestic Help,pest control,612,Expense,TXN3886
08-04-2024,Credit Card,Utilities,water bill,676,Expense,TXN3887
08-04-2024,Mobile Wallet,Groceries,ghee,162,Expense,TXN3888
08-04-2024,Mobile Wallet,Groceries,spices,137,Expense,TXN3889
09-04-2024,Cash,Groceries,curd,221,Expense,TXN3890
09-04-2024,Debit Card,Rent,rent received with maintenance charges included,5386,Income,TXN3891
10-04-2024,Credit Card,Utilities,electricity bill,726,Expense,TXN3892
10-04-2024,Mobile Wallet,Miscellaneous,unexpected repairs,135,Expense,TXN3893
11-04-2024,Cash,Groceries,amul butter,159,Expense,TXN3894
13-04-2024,Debit Card,Financial Dues,retirement fund,5017,Expense,TXN3895
13-04-2024,Credit Card,Utilities,gas bill,629,Expense,TXN3896
13-04-2024,Debit Card,Utilities,waste collection,530,Expense,TXN3897
13-04-2024,Mobile Wallet,Groceries,dry fruits,349,Expense,TXN3898
13-04-2024,UPI,Communication,DTH recharge,375,Expense,TXN3899
15-04-2024,Credit Card,Communication,cable tv bill,697,Expense,TXN3900
15-04-2024,Debit Card,Financial Dues,bank charges,3584,Expense,TXN3901
15-04-2024,UPI,Groceries,cornflakes,199,Expense,TXN3902
16-04-2024,Mobile Wallet,Groceries,oats,163,Expense,TXN3903
17-04-2024,Cash,Miscellaneous,referral bonus,357,Income,TXN3904
17-04-2024,Net Banking,Education,uniform,12234,Expense,TXN3905
19-04-2024,Mobile Wallet,Groceries,yogurt,287,Expense,TXN3906
19-04-2024,Mobile Wallet,Care Essentials,baby care items,309,Expense,TXN3907
20-04-2024,Debit Card,Stocks,equity sale,1433,Income,TXN3908
20-04-2024,UPI,Groceries,atta,286,Expense,TXN3909
20-04-2024,Debit Card,Financial Dues,retirement fund,4447,Expense,TXN3910
20-04-2024,Debit Card,Enrichment,sports equipment,988,Expense,TXN3911
21-04-2024,UPI,Groceries,dry fruits,218,Expense,TXN3912
21-04-2024,Cash,Care Essentials,hair oil,213,Expense,TXN3913
22-04-2024,Mobile Wallet,Care Essentials,pet food,465,Expense,TXN3914
22-04-2024,Mobile Wallet,Groceries,cornflakes,239,Expense,TXN3915
22-04-2024,Debit Card,Domestic Help,babysitter,876,Expense,TXN3916
23-04-2024,Debit Card,Healthcare,protein powder,891,Expense,TXN3917
23-04-2024,UPI,Healthcare,antiseptic,225,Expense,TXN3918
24-04-2024,UPI,Groceries,dry fruits,256,Expense,TXN3919
24-04-2024,Debit Card,Discretionary,concert tickets,634,Expense,TXN3920
24-04-2024,Cash,Miscellaneous,charity donation,290,Expense,TXN3921
24-04-2024,Cash,Miscellaneous,expense reimbursement,286,Income,TXN3922
24-04-2024,Mobile Wallet,Groceries,eggs,192,Expense,TXN3923
24-04-2024,Debit Card,Groceries,cleaning supplies,4220,Expense,TXN3924
25-04-2024,Credit Card,Financial Dues,gold loan EMI,7591,Expense,TXN3925
25-04-2024,Mobile Wallet,Groceries,coffee,242,Expense,TXN3926
26-04-2024,Mobile Wallet,Groceries,snacks,266,Expense,TXN3927
26-04-2024,Bank Transfer,Education,online course,14032,Expense,TXN3928
26-04-2024,Cash,Care Essentials,face wash,439,Expense,TXN3929
27-04-2024,Debit Card,Domestic Help,cook fees,787,Expense,TXN3930
29-04-2024,Debit Card,Stocks,capital gain,1521,Income,TXN3931
29-04-2024,UPI,Rewards,discount voucher,149,Income,TXN3932
29-04-2024,Credit Card,Enrichment,hobby supplies,900,Expense,TXN3933
29-04-2024,Credit Card,Interest,savings interest,9622,Income,TXN3934
29-04-2024,Cheque,Education,library fees,10625,Expense,TXN3935
30-04-2024,Cash,Rewards,wallet cashback,57,Income,TXN3936
30-04-2024,Cash,Miscellaneous,contest winning,94,Income,TXN3937
01-05-2024,Cash,Miscellaneous,tax refund,464,Income,TXN3938
02-05-2024,Automatic Payment,Salary,salary advance,79159,Income,TXN3939
02-05-2024,Debit Card,Healthcare,dermatologist,716,Expense,TXN3940
02-05-2024,Cash,Groceries,oats,222,Expense,TXN3941
02-05-2024,Bank Transfer,Rent,rent advance payment,12046,Expense,TXN3942
03-05-2024,Mobile Wallet,Groceries,honey,53,Expense,TXN3943
04-05-2024,UPI,Groceries,bread,224,Expense,TXN3944
05-05-2024,Credit Card,Domestic Help,gardener,1113,Expense,TXN3945
05-05-2024,Debit Card,Enrichment,magazine subscription,871,Expense,TXN3946
05-05-2024,Cash,Discretionary,vacation,453,Expense,TXN3947
05-05-2024,Debit Card,Utilities,waste collection,781,Expense,TXN3948
06-05-2024,Cash,Groceries,festival snacks,226,Expense,TXN3949
06-05-2024,Credit Card,Financial Dues,PPF deposit,2191,Expense,TXN3950
06-05-2024,UPI,Communication,internet bill,216,Expense,TXN3951
06-05-2024,UPI,Groceries,tea,79,Expense,TXN3952
07-05-2024,Automatic Payment,Pension,retirement benefits,43629,Income,TXN3953
07-05-2024,Cash,Care Essentials,haircut,157,Expense,TXN3954
07-05-2024,Debit Card,Utilities,water bill,862,Expense,TXN3955
07-05-2024,Credit Card,Rent,rent received in cash,6131,Income,TXN3956
08-05-2024,Cash,Domestic Help,watchman tip,404,Expense,TXN3957
08-05-2024,Credit Card,Education,tuition fees,7239,Expense,TXN3958
08-05-2024,Debit Card,Communication,DTH recharge,746,Expense,TXN3959
09-05-2024,Mobile Wallet,Groceries,ghee,132,Expense,TXN3960
09-05-2024,Debit Card,Enrichment,art classes,970,Expense,TXN3961
09-05-2024,Credit Card,Education,uniform,5584,Expense,TXN3962
10-05-2024,Credit Card,Utilities,electricity bill,519,Expense,TXN3963
10-05-2024,Mobile Wallet,Groceries,pickles,220,Expense,TXN3964
10-05-2024,Debit Card,Groceries,festival snacks,753,Expense,TXN3965
10-05-2024,Credit Card,Interest,dividend income,5507,Income,TXN3966
11-05-2024,UPI,Miscellaneous,insurance claim,191,Income,TXN3967
11-05-2024,Mobile Wallet,Miscellaneous,subscription,470,Expense,TXN3968
11-05-2024,UPI,Groceries,buttermilk,184,Expense,TXN3969
12-05-2024,Debit Card,Domestic Help,pest control,573,Expense,TXN3970
13-05-2024,Debit Card,Financial Dues,investment deposit,7336,Expense,TXN3971
14-05-2024,Credit Card,Utilities,sewer charges,560,Expense,TXN3972
14-05-2024,Debit Card,Enrichment,art supplies,892,Expense,TXN3973
14-05-2024,Debit Card,Education,online course,2245,Expense,TXN3974
14-05-2024,Debit Card,Communication,landline bill,716,Expense,TXN3975
14-05-2024,Debit Card,Financial Dues,home loan EMI,3595,Expense,TXN3976
15-05-2024,Debit Card,Utilities,gas bill,617,Expense,TXN3977
15-05-2024,Debit Card,Education,workshop fees,3435,Expense,TXN3978
15-05-2024,Debit Card,Communication,cable tv bill,693,Expense,TXN3979
15-05-2024,Cash,Groceries,atta,80,Expense,TXN3980
15-05-2024,Cash,Groceries,ghee,262,Expense,TXN3981
15-05-2024,Mobile Wallet,Communication,mobile recharge,228,Expense,TXN3982
16-05-2024,Credit Card,Groceries,festival snacks,503,Expense,TXN3983
16-05-2024,UPI,Groceries,non-veg items,234,Expense,TXN3984
16-05-2024,UPI,Groceries,chutney,299,Expense,TXN3985
17-05-2024,Mobile Wallet,Transportation,tyre change,116,Expense,TXN3986
17-05-2024,Cash,Miscellaneous,legal fees,333,Expense,TXN3987
18-05-2024,Debit Card,Financial Dues,personal loan EMI,7277,Expense,TXN3988
18-05-2024,Cash,Groceries,tea,78,Expense,TXN3989
18-05-2024,Mobile Wallet,Rewards,promotion bonus,111,Income,TXN3990
18-05-2024,UPI,Rewards,survey reward,155,Income,TXN3991
18-05-2024,Mobile Wallet,Care Essentials,salon visit,220,Expense,TXN3992
18-05-2024,UPI,Healthcare,blood test,229,Expense,TXN3993
19-05-2024,Mobile Wallet,Care Essentials,hair oil,479,Expense,TXN3994
19-05-2024,Credit Card,Interest,recurring deposit,7375,Income,TXN3995
21-05-2024,Credit Card,Discretionary,party expenses,660,Expense,TXN3996
21-05-2024,Net Banking,Education,uniform,14449,Expense,TXN3997
22-05-2024,Mobile Wallet,Care Essentials,pet grooming,460,Expense,TXN3998
22-05-2024,Cash,Miscellaneous,insurance claim,404,Income,TXN3999
22-05-2024,Credit Card,Groceries,bigbasket order,4485,Expense,TXN4000
23-05-2024,Credit Card,Stocks,equity sale,1964,Income,TXN4001
23-05-2024,UPI,Groceries,popcorn,204,Expense,TXN4002
23-05-2024,Cash,Groceries,curd,241,Expense,TXN4003
24-05-2024,Credit Card,Financial Dues,gold loan EMI,6507,Expense,TXN4004
27-05-2024,Debit Card,Healthcare,vitamins,641,Expense,TXN4005
27-05-2024,Cash,Groceries,coffee,161,Expense,TXN4006
27-05-2024,Cash,Groceries,masala powders,176,Expense,TXN4007
27-05-2024,Mobile Wallet,Groceries,dry fruits,402,Expense,TXN4008
28-05-2024,UPI,Miscellaneous,legal fees,109,Expense,TXN4009
28-05-2024,UPI,Care Essentials,spa,250,Expense,TXN4010
29-05-2024,Cash,Rewards,credit card reward,74,Income,TXN4011
30-05-2024,Credit Card,Stocks,stock dividend,646,Income,TXN4012
01-06-2024,Mobile Wallet,Miscellaneous,unexpected repairs,406,Expense,TXN4013
01-06-2024,Debit Card,Domestic Help,home repair,1017,Expense,TXN4014
01-06-2024,Credit Card,Healthcare,eye checkup,826,Expense,TXN4015
01-06-2024,Debit Card,Transportation,petrol,763,Expense,TXN4016
01-06-2024,Debit Card,Groceries,non-veg items,544,Expense,TXN4017
02-06-2024,Mobile Wallet,Groceries,coffee,206,Expense,TXN4018
02-06-2024,Net Banking,Rent,maintenance charges,12364,Expense,TXN4019
02-06-2024,UPI,Domestic Help,dry cleaning,188,Expense,TXN4020
03-06-2024,Debit Card,Rent,rent received from tenant,6759,Income,TXN4021
03-06-2024,Mobile Wallet,Rewards,app cashback,156,Income,TXN4022
03-06-2024,Other,Pension,government pension,41899,Income,TXN4023
03-06-2024,Mobile Wallet,Care Essentials,salon visit,105,Expense,TXN4024
03-06-2024,Automatic Payment,Education,uniform,14615,Expense,TXN4025
03-06-2024,Cash,Groceries,curd,272,Expense,TXN4026
04-06-2024,UPI,Groceries,pickles,218,Expense,TXN4027
04-06-2024,Other,Salary,performance bonus,63166,Income,TXN4028
05-06-2024,Credit Card,Communication,mobile recharge,546,Expense,TXN4029
05-06-2024,Credit Card,Healthcare,vitamins,801,Expense,TXN4030
05-06-2024,Bank Transfer,Education,school supplies,10530,Expense,TXN4031
05-06-2024,Other,Education,coaching fees,11000,Expense,TXN4032
05-06-2024,Mobile Wallet,Groceries,dry fruits,278,Expense,TXN4033
05-06-2024,Cash,Miscellaneous,survey incentive,202,Income,TXN4034
05-06-2024,Cash,Groceries,amul butter,95,Expense,TXN4035
07-06-2024,UPI,Miscellaneous,insurance claim,57,Income,TXN4036
07-06-2024,Debit Card,Enrichment,art supplies,850,Expense,TXN4037
07-06-2024,Credit Card,Utilities,sewer charges,546,Expense,TXN4038
07-06-2024,Debit Card,Enrichment,karate lessons,927,Expense,TXN4039
07-06-2024,Cheque,Education,uniform,12744,Expense,TXN4040
08-06-2024,Debit Card,Financial Dues,investment deposit,3364,Expense,TXN4041
08-06-2024,Credit Card,Communication,cable tv bill,581,Expense,TXN4042
08-06-2024,Cash,Communication,internet bill,240,Expense,TXN4043
08-06-2024,Cash,Healthcare,dentist,259,Expense,TXN4044
08-06-2024,Credit Card,Utilities,waste collection,959,Expense,TXN4045
09-06-2024,UPI,Groceries,pickles,209,Expense,TXN4046
09-06-2024,Cash,Groceries,festival snacks,428,Expense,TXN4047
09-06-2024,Mobile Wallet,Groceries,tea,298,Expense,TXN4048
10-06-2024,Debit Card,Stocks,dividend income,1008,Income,TXN4049
10-06-2024,UPI,Rewards,credit card reward,85,Income,TXN4050
10-06-2024,Credit Card,Domestic Help,plumber,1156,Expense,TXN4051
10-06-2024,UPI,Groceries,honey,296,Expense,TXN4052
11-06-2024,Mobile Wallet,Communication,landline bill,456,Expense,TXN4053
12-06-2024,Credit Card,Communication,DTH recharge,684,Expense,TXN4054
13-06-2024,UPI,Groceries,non-veg items,362,Expense,TXN4055
13-06-2024,Cash,Groceries,dal,287,Expense,TXN4056
14-06-2024,Credit Card,Utilities,gas bill,561,Expense,TXN4057
14-06-2024,Debit Card,Utilities,water bill,535,Expense,TXN4058
14-06-2024,Debit Card,Financial Dues,PPF deposit,9040,Expense,TXN4059
15-06-2024,Credit Card,Utilities,electricity bill,937,Expense,TXN4060
15-06-2024,Credit Card,Discretionary,hotel booking,562,Expense,TXN4061
16-06-2024,Credit Card,Interest,FD interest,6767,Income,TXN4062
17-06-2024,Mobile Wallet,Groceries,salt,113,Expense,TXN4063
17-06-2024,Debit Card,Groceries,non-veg items,712,Expense,TXN4064
17-06-2024,Cash,Groceries,chutney,276,Expense,TXN4065
18-06-2024,UPI,Groceries,non-veg items,405,Expense,TXN4066
19-06-2024,Cash,Groceries,spices,198,Expense,TXN4067
20-06-2024,Debit Card,Enrichment,art supplies,901,Expense,TXN4068
22-06-2024,UPI,Care Essentials,toothpaste,227,Expense,TXN4069
22-06-2024,Credit Card,Groceries,festival snacks,751,Expense,TXN4070
22-06-2024,Credit Card,Stocks,securities profit,1143,Income,TXN4071
23-06-2024,Mobile Wallet,Care Essentials,toothpaste,328,Expense,TXN4072
23-06-2024,UPI,Groceries,cornflakes,127,Expense,TXN4073
24-06-2024,Mobile Wallet,Groceries,spices,92,Expense,TXN4074
24-06-2024,Credit Card,Interest,recurring deposit,7164,Income,TXN4075
24-06-2024,Credit Card,Discretionary,party expenses,536,Expense,TXN4076
25-06-2024,Mobile Wallet,Groceries,snacks,60,Expense,TXN4077
25-06-2024,Credit Card,Groceries,mop and broom,4446,Expense,TXN4078
25-06-2024,Credit Card,Financial Dues,PPF deposit,4508,Expense,TXN4079
26-06-2024,UPI,Groceries,dry fruits,493,Expense,TXN4080
26-06-2024,Debit Card,Financial Dues,PPF deposit,4964,Expense,TXN4081
26-06-2024,Cash,Rewards,discount voucher,112,Income,TXN4082
27-06-2024,Mobile Wallet,Care Essentials,pet food,280,Expense,TXN4083
28-06-2024,Credit Card,Education,books,6693,Expense,TXN4084
28-06-2024,Cash,Groceries,oats,165,Expense,TXN4085
28-06-2024,UPI,Miscellaneous,fine payment,117,Expense,TXN4086
28-06-2024,UPI,Miscellaneous,festive expense,405,Expense,TXN4087
29-06-2024,UPI,Care Essentials,soap,348,Expense,TXN4088
29-06-2024,Cash,Miscellaneous,rebate amount,118,Income,TXN4089
30-06-2024,Debit Card,Financial Dues,bank charges,8772,Expense,TXN4090
01-07-2024,Mobile Wallet,Miscellaneous,emergency expense,322,Expense,TXN4091
01-07-2024,Debit Card,Financial Dues,mutual fund SIP,7615,Expense,TXN4092
01-07-2024,Debit Card,Healthcare,medicines,686,Expense,TXN4093
01-07-2024,UPI,Groceries,milk,162,Expense,TXN4094
02-07-2024,UPI,Groceries,masala powders,268,Expense,TXN4095
02-07-2024,Mobile Wallet,Groceries,veggies,286,Expense,TXN4096
03-07-2024,Credit Card,Education,school fees,7500,Expense,TXN4097
03-07-2024,Credit Card,Healthcare,thermometer,518,Expense,TXN4098
03-07-2024,Credit Card,Stocks,securities profit,661,Income,TXN4099
05-07-2024,Debit Card,Utilities,waste collection,934,Expense,TXN4100
05-07-2024,Debit Card,Financial Dues,tax payment,2059,Expense,TXN4101
05-07-2024,Bank Transfer,Pension,senior benefits,43609,Income,TXN4102
05-07-2024,Automatic Payment,Rent,HRA deducted from salary,12648,Expense,TXN4103
05-07-2024,Credit Card,Education,uniform,1624,Expense,TXN4104
06-07-2024,Debit Card,Discretionary,accessories,803,Expense,TXN4105
06-07-2024,Cash,Miscellaneous,insurance claim,69,Income,TXN4106
06-07-2024,Debit Card,Rent,late rent penalty received,7592,Income,TXN4107
06-07-2024,UPI,Groceries,masala powders,275,Expense,TXN4108
06-07-2024,Cheque,Salary,incentive,76659,Income,TXN4109
07-07-2024,Cash,Rewards,credit card reward,179,Income,TXN4110
07-07-2024,Cash,Groceries,non-veg items,490,Expense,TXN4111
07-07-2024,Debit Card,Groceries,festival snacks,774,Expense,TXN4112
07-07-2024,Debit Card,Enrichment,chess classes,928,Expense,TXN4113
07-07-2024,Credit Card,Interest,certificate deposit,5119,Income,TXN4114
08-07-2024,Mobile Wallet,Domestic Help,babysitter,435,Expense,TXN4115
09-07-2024,Credit Card,Utilities,electricity bill,581,Expense,TXN4116
09-07-2024,Debit Card,Groceries,non-veg items,563,Expense,TXN4117
09-07-2024,UPI,Discretionary,theme park,499,Expense,TXN4118
10-07-2024,Credit Card,Utilities,gas bill,978,Expense,TXN4119
10-07-2024,Credit Card,Communication,landline bill,690,Expense,TXN4120
10-07-2024,Debit Card,Utilities,sewer charges,571,Expense,TXN4121
11-07-2024,UPI,Miscellaneous,wedding expense,197,Expense,TXN4122
12-07-2024,Mobile Wallet,Groceries,non-veg items,320,Expense,TXN4123
12-07-2024,UPI,Groceries,snacks,194,Expense,TXN4124
12-07-2024,Debit Card,Utilities,water bill,638,Expense,TXN4125
12-07-2024,Debit Card,Education,workshop fees,1309,Expense,TXN4126
13-07-2024,UPI,Miscellaneous,religious offering,343,Expense,TXN4127
13-07-2024,UPI,Communication,mobile recharge,220,Expense,TXN4128
13-07-2024,UPI,Rewards,promotion bonus,163,Income,TXN4129
13-07-2024,Cash,Groceries,amul butter,202,Expense,TXN4130
13-07-2024,UPI,Groceries,veggies,275,Expense,TXN4131
14-07-2024,Credit Card,Financial Dues,tax payment,2544,Expense,TXN4132
14-07-2024,Mobile Wallet,Communication,DTH recharge,232,Expense,TXN4133
14-07-2024,Cash,Groceries,jam,193,Expense,TXN4134
15-07-2024,Mobile Wallet,Communication,cable tv bill,426,Expense,TXN4135
15-07-2024,Debit Card,Healthcare,BP monitor,600,Expense,TXN4136
15-07-2024,Cash,Communication,internet bill,459,Expense,TXN4137
16-07-2024,Credit Card,Stocks,IPO allotment,1395,Income,TXN4138
16-07-2024,Cash,Care Essentials,soap,117,Expense,TXN4139
16-07-2024,UPI,Rewards,wallet cashback,158,Income,TXN4140
16-07-2024,Mobile Wallet,Care Essentials,shampoo,368,Expense,TXN4141
17-07-2024,Credit Card,Financial Dues,late payment fees,3313,Expense,TXN4142
17-07-2024,Mobile Wallet,Care Essentials,pet food,229,Expense,TXN4143
18-07-2024,Mobile Wallet,Groceries,honey,275,Expense,TXN4144
19-07-2024,UPI,Groceries,snacks,70,Expense,TXN4145
19-07-2024,Cash,Groceries,spices,74,Expense,TXN4146
19-07-2024,Debit Card,Groceries,toiletries,1817,Expense,TXN4147
19-07-2024,UPI,Groceries,chocolate,273,Expense,TXN4148
19-07-2024,Debit Card,Financial Dues,home loan EMI,3671,Expense,TXN4149
20-07-2024,Debit Card,Groceries,dry fruits,514,Expense,TXN4150
21-07-2024,Credit Card,Domestic Help,electrician,1280,Expense,TXN4151
21-07-2024,Debit Card,Interest,post office interest,7834,Income,TXN4152
22-07-2024,UPI,Care Essentials,haircut,108,Expense,TXN4153
22-07-2024,Credit Card,Domestic Help,driver salary,881,Expense,TXN4154
22-07-2024,Cash,Miscellaneous,expense reimbursement,397,Income,TXN4155
22-07-2024,Cash,Groceries,buns,147,Expense,TXN4156
23-07-2024,Credit Card,Enrichment,musical instrument,910,Expense,TXN4157
23-07-2024,UPI,Groceries,eggs,208,Expense,TXN4158
24-07-2024,UPI,Groceries,salt,244,Expense,TXN4159
24-07-2024,Mobile Wallet,Miscellaneous,contest winning,140,Income,TXN4160
25-07-2024,Credit Card,Education,stationery,7438,Expense,TXN4161
25-07-2024,UPI,Transportation,ola ride,197,Expense,TXN4162
27-07-2024,Credit Card,Enrichment,musical instrument,890,Expense,TXN4163
28-07-2024,Cash,Groceries,festival snacks,454,Expense,TXN4164
28-07-2024,Cash,Groceries,atta,119,Expense,TXN4165
31-07-2024,Cash,Care Essentials,moisturizer,482,Expense,TXN4166
31-07-2024,Debit Card,Education,school supplies,1469,Expense,TXN4167
01-08-2024,Other,Salary,monthly salary,73676,Income,TXN4168
01-08-2024,Cash,Groceries,yogurt,154,Expense,TXN4169
01-08-2024,Cash,Domestic Help,gardener,144,Expense,TXN4170
01-08-2024,Mobile Wallet,Groceries,bread,142,Expense,TXN4171
02-08-2024,Credit Card,Discretionary,flight tickets,807,Expense,TXN4172
02-08-2024,Mobile Wallet,Miscellaneous,referral bonus,189,Income,TXN4173
02-08-2024,Debit Card,Education,exam fees,8674,Expense,TXN4174
02-08-2024,UPI,Groceries,popcorn,235,Expense,TXN4175
03-08-2024,Debit Card,Interest,certificate deposit,5906,Income,TXN4176
03-08-2024,Cash,Care Essentials,toothpaste,201,Expense,TXN4177
05-08-2024,Debit Card,Rent,rent received from tenant,5910,Income,TXN4178
05-08-2024,Mobile Wallet,Communication,mobile recharge,475,Expense,TXN4179
06-08-2024,Debit Card,Groceries,dry fruits,776,Expense,TXN4180
06-08-2024,Credit Card,Communication,DTH recharge,992,Expense,TXN4181
07-08-2024,Debit Card,Utilities,waste collection,666,Expense,TXN4182
07-08-2024,Credit Card,Communication,internet bill,679,Expense,TXN4183
07-08-2024,Net Banking,Pension,pension credit,49355,Income,TXN4184
07-08-2024,Bank Transfer,Rent,rent paid to houseowner,13096,Expense,TXN4185
07-08-2024,Debit Card,Utilities,water bill,907,Expense,TXN4186
07-08-2024,Mobile Wallet,Care Essentials,deodorant,431,Expense,TXN4187
07-08-2024,Mobile Wallet,Care Essentials,sunscreen,271,Expense,TXN4188
08-08-2024,Cash,Groceries,non-veg items,363,Expense,TXN4189
08-08-2024,Mobile Wallet,Miscellaneous,legal fees,424,Expense,TXN4190
08-08-2024,Bank Transfer,Education,workshop fees,11272,Expense,TXN4191
08-08-2024,Mobile Wallet,Groceries,masala powders,209,Expense,TXN4192
08-08-2024,Credit Card,Enrichment,swimming class,831,Expense,TXN4193
09-08-2024,Cash,Groceries,yogurt,164,Expense,TXN4194
09-08-2024,Mobile Wallet,Rewards,promotion bonus,68,Income,TXN4195
10-08-2024,Credit Card,Domestic Help,plumber,1255,Expense,TXN4196
10-08-2024,Debit Card,Gifts,anniversary gift,612,Income,TXN4197
11-08-2024,Debit Card,Utilities,gas bill,543,Expense,TXN4198
11-08-2024,UPI,Miscellaneous,contest winning,322,Income,TXN4199
11-08-2024,UPI,Communication,cable tv bill,265,Expense,TXN4200
11-08-2024,Debit Card,Financial Dues,mutual fund SIP,2248,Expense,TXN4201
11-08-2024,Credit Card,Stocks,capital gain,665,Income,TXN4202
12-08-2024,UPI,Healthcare,protein powder,257,Expense,TXN4203
12-08-2024,Debit Card,Transportation,toll tax,985,Expense,TXN4204
13-08-2024,UPI,Groceries,festival snacks,322,Expense,TXN4205
14-08-2024,UPI,Groceries,bread,275,Expense,TXN4206
14-08-2024,UPI,Groceries,milk,270,Expense,TXN4207
14-08-2024,Debit Card,Financial Dues,education loan EMI,6697,Expense,TXN4208
14-08-2024,Cash,Communication,landline bill,312,Expense,TXN4209
14-08-2024,Cash,Care Essentials,pet grooming,365,Expense,TXN4210
15-08-2024,Cash,Groceries,tea,72,Expense,TXN4211
15-08-2024,Credit Card,Utilities,sewer charges,733,Expense,TXN4212
15-08-2024,Debit Card,Utilities,electricity bill,771,Expense,TXN4213
16-08-2024,Cash,Miscellaneous,birthday expense,295,Expense,TXN4214
16-08-2024,UPI,Rewards,credit card reward,185,Income,TXN4215
16-08-2024,Debit Card,Enrichment,musical instrument,983,Expense,TXN4216
16-08-2024,Debit Card,Education,stationery,4950,Expense,TXN4217
16-08-2024,Debit Card,Groceries,mop and broom,2825,Expense,TXN4218
18-08-2024,Debit Card,Education,project materials,7895,Expense,TXN4219
18-08-2024,Mobile Wallet,Groceries,salt,272,Expense,TXN4220
18-08-2024,UPI,Healthcare,blood test,436,Expense,TXN4221
19-08-2024,Mobile Wallet,Groceries,yogurt,118,Expense,TXN4222
20-08-2024,Credit Card,Groceries,festival snacks,686,Expense,TXN4223
22-08-2024,Debit Card,Financial Dues,PPF deposit,9816,Expense,TXN4224
22-08-2024,Cash,Groceries,ice cream,223,Expense,TXN4225
22-08-2024,Cash,Groceries,chips,220,Expense,TXN4226
22-08-2024,UPI,Groceries,chocolate,158,Expense,TXN4227
23-08-2024,Credit Card,Enrichment,hobby supplies,979,Expense,TXN4228
23-08-2024,UPI,Care Essentials,sunscreen,237,Expense,TXN4229
